time_stamp,humidity_a,humidity_b,temperature_a,temperature_b,pressure,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
2022-11-04T04:00:00Z,67,,71,,607.5,3.9,3.8,7.786,6.976,7.786,6.976
2022-11-04T05:00:00Z,67,,71,,607.5,3.8,3.8,7.617,6.655,7.617,6.655
2022-11-04T06:00:00Z,67,,71,,607.5,4.2,4.2,8.375,7.572,8.375,7.572
2022-11-04T07:00:00Z,67,,71,,607.5,5.3,5.1,10.565,9.476,10.565,9.476
2022-11-04T08:00:00Z,67,,71,,607.5,4.5,4.4,8.838,7.894,8.838,7.894
2022-11-04T09:00:00Z,67,,71,,607.5,3.2,3.1,6.124,5.431,6.124,5.431
2022-11-04T10:00:00Z,67,,71,,607.5,3.6,3.5,7.098,6.19,7.098,6.19
2022-11-04T11:00:00Z,67,,71,,607.5,3.7,3.7,7.522,6.607,7.522,6.607
2022-11-04T12:00:00Z,67,,71,,607.5,3.1,3.1,5.902,5.588,5.902,5.588
2022-11-04T13:00:00Z,67,,71,,607.5,3.9,3.8,7.564,6.669,7.564,6.669
2022-11-04T14:00:00Z,67,,71,,607.5,5.4,5.4,10.304,9.3,10.304,9.3
2022-11-04T15:00:00Z,67,,71,,607.5,3.7,3.7,6.117,5.578,6.117,5.578
2022-11-04T16:00:00Z,67,,71,,607.5,3.2,3.1,4.952,4.562,4.952,4.562
2022-11-04T17:00:00Z,67,,71,,607.5,1.8,1.8,2.442,2.158,2.442,2.158
2022-11-04T18:00:00Z,67,,71,,607.5,1.4,1.4,1.83,1.63,1.83,1.63
2022-11-04T19:00:00Z,67,,71,,607.5,1.3,1.2,1.482,1.321,1.482,1.321
2022-11-04T20:00:00Z,67,,71,,607.5,1.3,1.3,1.433,1.5,1.433,1.5
2022-11-04T21:00:00Z,67,,71,,607.5,1.3,1.3,1.558,1.403,1.558,1.403
2022-11-04T22:00:00Z,67,,71,,607.5,2,2,2.775,2.759,2.775,2.759
2022-11-04T23:00:00Z,67,,71,,607.5,2.4,2.3,3.413,3.34,3.413,3.34
2022-11-05T00:00:00Z,67,,71,,607.5,2.5,2.6,3.662,3.692,3.662,3.692
2022-11-05T01:00:00Z,67,,71,,607.5,2.5,2.6,3.601,3.7,3.601,3.7
2022-11-05T02:00:00Z,67,,71,,607.5,2.6,2.7,3.995,3.913,3.995,3.913
2022-11-05T03:00:00Z,67,,71,,607.5,2.6,2.6,3.988,3.83,3.988,3.83
2022-11-05T04:00:00Z,67,,71,,607.5,2.3,2.3,3.47,3.344,3.47,3.344
2022-11-05T05:00:00Z,67,,71,,607.5,1.9,2,2.647,2.743,2.647,2.743
2022-11-05T06:00:00Z,67,,71,,607.5,2.2,2.3,3.155,3.392,3.155,3.392
2022-11-05T07:00:00Z,67,,71,,607.5,2.3,2.4,3.339,3.464,3.339,3.464
2022-11-05T08:00:00Z,67,,71,,607.5,2.2,2.3,3.352,3.302,3.352,3.302
2022-11-05T09:00:00Z,67,,71,,607.5,2.3,2.4,3.502,3.51,3.502,3.51
2022-11-05T10:00:00Z,67,,71,,607.5,1.9,1.9,2.53,2.524,2.53,2.524
2022-11-05T11:00:00Z,67,,71,,607.5,1.9,2,2.697,2.753,2.697,2.753
2022-11-05T12:00:00Z,67,,71,,607.5,2.2,2.3,3.237,3.267,3.237,3.267
2022-11-05T13:00:00Z,67,,71,,607.5,1.7,1.7,2.257,2.348,2.257,2.348
2022-11-05T14:00:00Z,67,,71,,607.5,1.7,1.8,2.398,2.55,2.398,2.55
2022-11-05T15:00:00Z,67,,71,,607.5,1.7,1.8,2.41,2.377,2.41,2.377
2022-11-05T16:00:00Z,67,,71,,607.5,1.4,1.5,1.816,1.705,1.816,1.705
2022-11-05T17:00:00Z,67,,71,,607.5,1,1.1,1.07,1.036,1.07,1.036
2022-11-05T18:00:00Z,67,,71,,607.5,0.9,1,0.839,0.778,0.839,0.778
2022-11-05T19:00:00Z,67,,71,,607.5,0.9,1,0.967,0.834,0.967,0.834
2022-11-05T20:00:00Z,67,,71,,607.5,0.9,1,0.954,0.881,0.954,0.881
2022-11-05T21:00:00Z,67,,71,,607.5,0.9,1.1,0.885,1.017,0.885,1.017
2022-11-05T22:00:00Z,67,,71,,607.5,1.3,1.3,1.49,1.501,1.49,1.501
2022-11-05T23:00:00Z,67,,71,,607.5,1.4,1.5,1.768,1.78,1.768,1.78
2022-11-06T00:00:00Z,67,,71,,607.5,1.6,1.8,2.266,2.456,2.266,2.456
2022-11-06T01:00:00Z,67,,71,,607.5,1.6,1.8,2.165,2.376,2.165,2.376
2022-11-06T02:00:00Z,67,,71,,607.5,1.8,2,2.42,2.651,2.42,2.651
2022-11-06T03:00:00Z,67,,71,,607.5,1.6,1.8,2.208,2.405,2.208,2.405
2022-11-06T04:00:00Z,67,,71,,607.5,1.6,1.8,2.143,2.252,2.143,2.252
2022-11-06T05:00:00Z,67,,71,,607.5,1.3,1.5,1.518,1.839,1.518,1.839
2022-11-06T06:00:00Z,67,,71,,607.5,1.4,1.4,1.648,1.68,1.648,1.68
2022-11-06T07:00:00Z,67,,71,,607.5,1.3,1.5,1.583,1.848,1.583,1.848
2022-11-06T08:00:00Z,67,,71,,607.5,1.3,1.4,1.546,1.732,1.546,1.732
2022-11-06T09:00:00Z,67,,71,,607.5,1.3,1.4,1.532,1.652,1.532,1.652
2022-11-06T10:00:00Z,67,,71,,607.5,1.2,1.3,1.404,1.468,1.404,1.468
2022-11-06T11:00:00Z,67,,71,,607.5,1.3,1.4,1.414,1.603,1.414,1.603
2022-11-06T12:00:00Z,67,,71,,607.5,1.2,1.4,1.446,1.601,1.446,1.601
2022-11-06T13:00:00Z,67,,71,,607.5,1.3,1.4,1.496,1.663,1.496,1.663
2022-11-06T14:00:00Z,67,,71,,607.5,1.3,1.5,1.604,1.724,1.604,1.724
2022-11-06T15:00:00Z,67,,71,,607.5,1.2,1.4,1.405,1.373,1.405,1.373
2022-11-06T16:00:00Z,67,,71,,607.5,1.3,1.3,1.536,1.328,1.536,1.328
2022-11-06T17:00:00Z,67,,71,,607.5,1.2,1.2,1.382,1.186,1.382,1.186
2022-11-06T18:00:00Z,67,,71,,607.5,1.2,1.3,1.384,1.344,1.384,1.344
2022-11-06T19:00:00Z,67,,71,,607.5,1.3,1.4,1.656,1.472,1.656,1.472
2022-11-06T20:00:00Z,67,,71,,607.5,1.3,1.5,1.766,1.672,1.766,1.672
2022-11-06T21:00:00Z,67,,71,,607.5,1.5,1.6,1.951,1.883,1.951,1.883
2022-11-06T22:00:00Z,65,,72.5,,675.595,1.9,2,2.639,2.619,2.639,2.619
2022-11-06T23:00:00Z,56.066,,79.367,,1016.015,1.7,1.9,2.301,2.452,2.301,2.452
2022-11-07T00:00:00Z,57.4,,78.267,,1015.99,1.5,1.6,1.853,1.985,1.853,1.985
2022-11-07T01:00:00Z,59.466,,76.966,,1015.95,1.5,1.7,1.957,2.164,1.957,2.164
2022-11-07T02:00:00Z,60.9,,76.9,,1016.462,1.7,1.8,2.387,2.325,2.387,2.325
2022-11-07T03:00:00Z,61,,76.934,,1016.282,1.4,1.6,1.835,2.017,1.835,2.017
2022-11-07T04:00:00Z,60.966,,77,,1015.895,1.3,1.5,1.587,1.754,1.587,1.754
2022-11-07T05:00:00Z,60.767,,76.966,,1015.51,1.2,1.3,1.327,1.4,1.327,1.4
2022-11-07T06:00:00Z,59.767,,76.966,,1015.269,1.1,1.2,1.19,1.345,1.19,1.345
2022-11-07T07:00:00Z,59.367,,76.966,,1015.025,1.1,1.3,1.236,1.362,1.236,1.362
2022-11-07T08:00:00Z,60,,76.934,,1014.863,1.1,1.3,1.275,1.369,1.275,1.369
2022-11-07T09:00:00Z,60.5,,76.966,,1014.642,1.2,1.3,1.421,1.542,1.421,1.542
2022-11-07T10:00:00Z,61,,76.966,,1014.729,1.3,1.4,1.433,1.676,1.433,1.676
2022-11-07T11:00:00Z,61,,76.8,,1014.66,1.4,1.5,1.687,1.746,1.687,1.746
2022-11-07T12:00:00Z,61.1,,76.934,,1015.217,1.5,1.7,1.851,2.146,1.851,2.146
2022-11-07T13:00:00Z,59.567,,77.966,,1014.98,1.6,1.8,2.129,2.346,2.129,2.346
2022-11-07T14:00:00Z,51.367,,83.1,,1014.684,2.2,2.3,3.324,3.122,3.324,3.122
2022-11-07T15:00:00Z,44.034,,85.367,,1014.708,3,2.9,4.844,4.213,4.844,4.213
2022-11-07T16:00:00Z,41.233,,84.867,,1014.502,3,2.8,4.636,4.058,4.636,4.058
2022-11-07T17:00:00Z,37.567,,84.233,,1014.385,2.7,2.6,4.224,3.627,4.224,3.627
2022-11-07T18:00:00Z,34.5,,84.6,,1014.207,2.4,2.2,3.541,3.008,3.541,3.008
2022-11-07T19:00:00Z,30.6,,83.933,,1014.085,1.8,1.7,2.495,2.097,2.495,2.097
2022-11-07T20:00:00Z,29.966,,83.233,,1014.144,2,1.8,2.766,2.406,2.766,2.406
2022-11-07T21:00:00Z,27.767,,81.133,,1014.22,1.5,1.5,1.888,1.785,1.888,1.785
2022-11-07T22:00:00Z,19.033,,78.933,,1015.645,1,0.9,1.046,0.853,1.046,0.853
2022-11-07T23:00:00Z,18.534,,76.4,,1017.626,0.9,0.8,0.736,0.603,0.736,0.603
2022-11-08T00:00:00Z,19.8,,73.233,,1019.082,0.9,0.8,0.825,0.758,0.825,0.758
2022-11-08T01:00:00Z,21.9,,70.534,,1020.46,1,0.9,0.946,0.819,0.946,0.819
2022-11-08T02:00:00Z,24.166,,68.233,,1021.459,0.8,0.7,0.511,0.485,0.511,0.485
2022-11-08T03:00:00Z,28.066,,66.566,,1022.133,0.9,0.9,0.845,0.686,0.845,0.686
2022-11-08T04:00:00Z,29.666,,65.334,,1022.475,1,0.9,1.024,0.903,1.024,0.903
2022-11-08T05:00:00Z,29.733,,64.233,,1022.789,1.2,1.1,1.364,1.142,1.364,1.142
2022-11-08T06:00:00Z,30.7,,63.267,,1023.308,1.2,1.1,1.318,1.176,1.318,1.176
2022-11-08T07:00:00Z,32.233,,62.567,,1024.077,1.2,1.1,1.331,1.133,1.331,1.133
2022-11-08T08:00:00Z,33.067,,61.3,,1024.631,1.2,1.1,1.343,1.189,1.343,1.189
2022-11-08T09:00:00Z,33.9,,60.3,,1025.287,1.2,1.1,1.353,1.215,1.353,1.215
2022-11-08T10:00:00Z,34.3,,59.1,,1025.317,1.2,1.1,1.245,1.121,1.245,1.121
2022-11-08T11:00:00Z,34.466,,58.5,,1026.35,0.9,0.9,0.887,0.792,0.887,0.792
2022-11-08T12:00:00Z,32.633,,60.4,,1027.352,0.8,0.8,0.635,0.517,0.635,0.517
2022-11-08T13:00:00Z,31.1,,61.8,,1027.758,0.8,0.7,0.491,0.391,0.491,0.391
2022-11-08T14:00:00Z,26.667,,66.966,,1027.85,0.6,0.6,0.219,0.147,0.219,0.147
2022-11-08T15:00:00Z,23.067,,70.4,,1027.836,0.5,0.5,0.077,0.075,0.077,0.075
2022-11-08T16:00:00Z,21.034,,70.5,,1027.525,0.4,0.4,0.043,0.034,0.043,0.034
2022-11-08T17:00:00Z,21.767,,69.6,,1027.254,0.4,0.4,0.031,0.03,0.031,0.03
2022-11-08T18:00:00Z,20.566,,69.633,,1027.127,0.4,0.4,0.027,0.013,0.027,0.013
2022-11-08T19:00:00Z,19.333,,68.466,,1027.568,0.4,0.4,0.003,0.012,0.003,0.012
2022-11-08T20:00:00Z,18.3,,67.666,,1028.013,0.3,0.3,0.017,0.015,0.017,0.015
2022-11-08T21:00:00Z,18.834,,65.2,,1028.772,0.5,0.5,0.105,0.049,0.105,0.049
2022-11-08T22:00:00Z,19.733,,63.3,,1029.782,0.7,0.6,0.276,0.193,0.276,0.193
2022-11-08T23:00:00Z,19.934,,61.966,,1030.455,0.7,0.6,0.401,0.248,0.401,0.248
2022-11-09T00:00:00Z,20.434,,60.367,,1031.032,0.9,0.9,0.78,0.734,0.78,0.734
2022-11-09T01:00:00Z,21.033,,58.633,,1031.476,1.2,1.1,1.25,1.097,1.25,1.097
2022-11-09T02:00:00Z,23,,56.833,,1032.05,1.1,1,1.164,1.006,1.164,1.006
2022-11-09T03:00:00Z,25.5,,55.166,,1032.215,0.9,0.8,0.892,0.591,0.892,0.591
2022-11-09T04:00:00Z,27.2,,54.633,,1032.628,0.8,0.7,0.581,0.393,0.581,0.393
2022-11-09T05:00:00Z,28.534,,53.267,,1032.979,0.9,0.8,0.718,0.479,0.718,0.479
2022-11-09T06:00:00Z,29.8,,53,,1033.344,0.9,0.9,0.923,0.672,0.923,0.672
2022-11-09T07:00:00Z,31.3,,52.166,,1033.307,1,0.9,1.06,0.738,1.06,0.738
2022-11-09T08:00:00Z,32.566,,50.9,,1033.274,1,0.9,1.141,0.806,1.141,0.806
2022-11-09T09:00:00Z,34.466,,49.9,,1033.324,1.1,1,1.448,0.956,1.448,0.956
2022-11-09T10:00:00Z,35.933,,48.933,,1033.129,1,0.9,0.997,0.725,0.997,0.725
2022-11-09T11:00:00Z,36.166,,49,,1033.338,0.9,0.9,0.861,0.598,0.861,0.598
2022-11-09T12:00:00Z,35.466,,51.034,,1033.486,0.9,0.8,0.893,0.629,0.893,0.629
2022-11-09T13:00:00Z,33.633,,53.233,,1033.715,0.9,0.8,0.851,0.619,0.851,0.619
2022-11-09T14:00:00Z,28.666,,59.167,,1033.481,0.8,0.7,0.551,0.452,0.551,0.452
2022-11-09T15:00:00Z,25,,63.467,,1032.884,1,0.9,0.949,0.736,0.949,0.736
2022-11-09T16:00:00Z,22.833,,65.166,,1032.358,1,1,1.084,0.971,1.084,0.971
2022-11-09T17:00:00Z,21.567,,64.934,,1031.502,1.2,1.2,1.413,1.338,1.413,1.338
2022-11-09T18:00:00Z,21.267,,64.966,,1030.894,1.2,1.1,1.332,1.179,1.332,1.179
2022-11-09T19:00:00Z,20.633,,64.767,,1030.073,1,1,1.017,0.908,1.017,0.908
2022-11-09T20:00:00Z,21.466,,65,,1029.62,1.1,1,1.146,0.931,1.146,0.931
2022-11-09T21:00:00Z,23.733,,63.9,,1029.087,1.1,1,1.091,1.008,1.091,1.008
2022-11-09T22:00:00Z,30.2,,62.4,,1028.997,1.8,1.7,2.817,2.192,2.817,2.192
2022-11-09T23:00:00Z,30.466,,60.6,,1028.791,3.5,3.3,6.905,5.913,6.905,5.913
2022-11-10T00:00:00Z,33.333,,59.334,,1028.543,3,2.8,5.771,4.842,5.771,4.842
2022-11-10T01:00:00Z,37.633,,58.2,,1028.13,2.9,2.7,5.697,4.889,5.697,4.889
2022-11-10T02:00:00Z,40.1,,57.2,,1027.947,3.2,3,6.498,5.364,6.498,5.364
2022-11-10T03:00:00Z,43.167,,55.867,,1027.42,3.6,3.3,7.605,5.984,7.605,5.984
2022-11-10T04:00:00Z,46.033,,55.867,,1027.489,3.1,2.9,6.358,5.25,6.358,5.25
2022-11-10T05:00:00Z,47.133,,55.2,,1026.632,4,3.8,8.786,7.294,8.786,7.294
2022-11-10T06:00:00Z,49.367,,55.333,,1025.543,2.9,2.9,5.89,5.036,5.89,5.036
2022-11-10T07:00:00Z,50.233,,55.034,,1025.032,2.8,2.8,5.415,5,5.415,5
2022-11-10T08:00:00Z,52.1,,55,,1024.666,2.4,2.3,4.325,3.739,4.325,3.739
2022-11-10T09:00:00Z,53.433,,54.833,,1023.989,2.5,2.3,4.678,3.686,4.678,3.686
2022-11-10T10:00:00Z,53.733,,54.966,,1024.063,3.1,2.9,6.241,5.239,6.241,5.239
2022-11-10T11:00:00Z,53.466,,55.067,,1023.634,2.8,2.8,5.697,4.872,5.697,4.872
2022-11-10T12:00:00Z,50.934,,58.1,,1023.707,2.6,2.7,5.093,4.613,5.093,4.613
2022-11-10T13:00:00Z,46.367,,62.2,,1023.655,1.9,1.9,3.07,2.64,3.07,2.64
2022-11-10T14:00:00Z,37.6,,70.1,,1023.011,1.5,1.5,1.947,1.85,1.947,1.85
2022-11-10T15:00:00Z,32.033,,75.633,,1022.16,1.4,1.4,1.728,1.608,1.728,1.608
2022-11-10T16:00:00Z,31.5,,78,,1021.024,1.4,1.3,1.707,1.569,1.707,1.569
2022-11-10T17:00:00Z,33.6,,77.966,,1019.787,1.2,1.2,1.453,1.417,1.453,1.417
2022-11-10T18:00:00Z,34,,78,,1019.079,1.3,1.3,1.463,1.45,1.463,1.45
2022-11-10T19:00:00Z,34.667,,77.966,,1018.656,1.2,1.2,1.387,1.26,1.387,1.26
2022-11-10T20:00:00Z,35.5,,76.834,,1018.536,1.2,1.2,1.482,1.357,1.482,1.357
2022-11-10T21:00:00Z,37.4,,75.333,,1018.199,1.3,1.3,1.602,1.537,1.602,1.537
2022-11-10T22:00:00Z,40.033,,73.466,,1018.305,1.7,1.7,2.325,2.294,2.325,2.294
2022-11-10T23:00:00Z,42.734,,71.633,,1018.255,2.3,2.4,3.404,3.405,3.404,3.405
2022-11-11T00:00:00Z,44.9,,70.566,,1017.997,2.5,2.4,3.816,3.582,3.816,3.582
2022-11-11T01:00:00Z,47.834,,69.6,,1018.094,2.6,2.6,4.161,3.838,4.161,3.838
2022-11-11T02:00:00Z,51.1,,68.934,,1017.994,2.3,2.4,3.53,3.471,3.53,3.471
2022-11-11T03:00:00Z,53.534,,67.934,,1018.007,2.4,2.6,4.188,3.747,4.188,3.747
2022-11-11T04:00:00Z,54.966,,66.966,,1017.788,2.6,2.5,4.352,3.651,4.352,3.651
2022-11-11T05:00:00Z,56.633,,66.5,,1017.44,2.5,2.5,4.364,3.616,4.364,3.616
2022-11-11T06:00:00Z,57.233,,65.934,,1017.12,2.7,2.7,4.89,4.131,4.89,4.131
2022-11-11T07:00:00Z,58.034,,64.833,,1016.587,2.9,2.9,5.238,4.567,5.238,4.567
2022-11-11T08:00:00Z,59.733,,64.367,,1016.029,3.4,3.4,6.284,5.984,6.284,5.984
2022-11-11T09:00:00Z,59.867,,65,,1015.621,3,3.1,5.422,4.815,5.422,4.815
2022-11-11T10:00:00Z,59.333,,63.967,,1015.01,2.8,2.7,5.088,4.277,5.088,4.277
2022-11-11T11:00:00Z,59.933,,64,,1014.983,2.7,2.7,4.785,4.197,4.785,4.197
2022-11-11T12:00:00Z,60.233,,65.1,,1015.004,2.8,3,5.082,4.697,5.082,4.697
2022-11-11T13:00:00Z,59.4,,67,,1014.701,3.4,3.5,6.381,5.803,6.381,5.803
2022-11-11T14:00:00Z,58.933,,70.166,,1014.245,2.9,3,4.819,4.559,4.819,4.559
2022-11-11T15:00:00Z,58.133,,72.167,,1013.678,2.2,2.2,3.114,3.137,3.114,3.137
2022-11-11T16:00:00Z,58.267,,74.534,,1012.473,1.6,1.7,2.177,2.187,2.177,2.187
2022-11-11T17:00:00Z,62.267,,74.367,,1011.35,1.2,1.3,1.418,1.488,1.418,1.488
2022-11-11T18:00:00Z,63.8,,74.7,,1010.043,1.5,1.6,1.925,1.981,1.925,1.981
2022-11-11T19:00:00Z,64,,75,,1009.061,1.5,1.6,1.909,2.028,1.909,2.028
2022-11-11T20:00:00Z,65,,75,,1008.029,1.2,1.3,1.325,1.487,1.325,1.487
2022-11-11T21:00:00Z,66,,74.066,,1006.829,1.2,1.3,1.371,1.559,1.371,1.559
2022-11-11T22:00:00Z,67.133,,74,,1005.438,1.1,1.2,1.175,1.244,1.175,1.244
2022-11-11T23:00:00Z,68.334,,74.733,,1004.037,0.8,0.8,0.565,0.621,0.565,0.621
2022-11-12T00:00:00Z,69.3,,75.3,,1001.917,0.6,0.6,0.385,0.353,0.385,0.353
2022-11-12T01:00:00Z,70.9,,76.667,,1000.596,1,1.2,1.063,1.247,1.064,1.247
2022-11-12T02:00:00Z,70.2,,77.834,,1000.097,1.2,1.4,1.269,1.647,1.269,1.647
2022-11-12T03:00:00Z,70.267,,78,,999.061,0.9,1.1,0.945,1.164,0.945,1.164
2022-11-12T04:00:00Z,69.633,,77.633,,997.869,1.3,1.6,1.552,1.917,1.552,1.917
2022-11-12T05:00:00Z,67.3,,77.966,,997.391,1.7,1.8,2.125,2.268,2.125,2.268
2022-11-12T06:00:00Z,68.067,,77.9,,996.416,1.8,2,2.438,2.699,2.438,2.699
2022-11-12T07:00:00Z,69,,78,,994.94,1.5,1.8,1.887,2.247,1.887,2.247
2022-11-12T08:00:00Z,68.133,,78.534,,993.398,2.1,2.3,2.886,3.117,2.886,3.117
2022-11-12T09:00:00Z,66.7,,79,,992.181,2.6,2.8,3.86,3.969,3.86,3.969
2022-11-12T10:00:00Z,67.433,,78.534,,990.875,2.3,2.5,3.463,3.637,3.463,3.637
2022-11-12T11:00:00Z,68.267,,78,,990.128,1.3,1.6,1.638,1.829,1.638,1.829
2022-11-12T12:00:00Z,67.166,,77.9,,990.976,0.7,0.8,0.43,0.669,0.43,0.669
2022-11-12T13:00:00Z,64.2,,76.6,,992.538,0.1,0.1,0,0.005,0,0.005
2022-11-12T14:00:00Z,53.433,,80,,993.866,0,0,0,0,0,0
2022-11-12T15:00:00Z,50.133,,79.3,,995.356,0.1,0.1,0,0.009,0,0.009
2022-11-12T16:00:00Z,46.933,,79.166,,996.218,0.2,0.3,0.001,0.011,0.001,0.011
2022-11-12T17:00:00Z,43.433,,79.367,,997.121,0.6,0.6,0.247,0.208,0.247,0.208
2022-11-12T18:00:00Z,41.867,,77.966,,997.861,0.9,0.9,0.952,0.746,0.952,0.746
2022-11-12T19:00:00Z,40.5,,77.534,,998.344,1.5,1.6,1.935,1.984,1.935,1.984
2022-11-12T20:00:00Z,41.433,,76.8,,999.223,2.4,2.4,3.51,3.405,3.51,3.405
2022-11-12T21:00:00Z,43.233,,74.9,,999.821,7.2,7.1,12.29,11.216,13.489,12.277
2022-11-12T22:00:00Z,45.233,,72.8,,1000.734,4.5,4.4,7.927,6.804,7.927,6.804
2022-11-12T23:00:00Z,47.266,,71.233,,1001.927,5.3,5.1,9.883,8.681,9.892,8.688
2022-11-13T00:00:00Z,47.034,,70.334,,1002.739,3,2.8,4.697,4.097,4.697,4.097
2022-11-13T01:00:00Z,46.133,,69.2,,1002.721,1.6,1.6,1.997,1.92,1.997,1.92
2022-11-13T02:00:00Z,48.334,,67.867,,1003.111,1.3,1.3,1.421,1.385,1.421,1.385
2022-11-13T03:00:00Z,49.7,,67,,1003.108,1.1,1.2,1.269,1.215,1.269,1.215
2022-11-13T04:00:00Z,50.6,,66.233,,1003.244,1.3,1.2,1.43,1.353,1.43,1.353
2022-11-13T05:00:00Z,48.933,,66,,1003.557,1.4,1.3,1.648,1.537,1.648,1.537
2022-11-13T06:00:00Z,47.7,,65.966,,1003.62,1.4,1.3,1.727,1.571,1.727,1.571
2022-11-13T07:00:00Z,47.933,,65.667,,1003.752,1.5,1.5,1.832,1.792,1.832,1.792
2022-11-13T08:00:00Z,47.367,,65.2,,1003.706,1.5,1.5,1.89,1.843,1.89,1.843
2022-11-13T09:00:00Z,47.7,,65,,1003.779,1.6,1.4,2.004,1.74,2.004,1.74
2022-11-13T10:00:00Z,49.367,,64,,1004.189,1.6,1.5,1.948,1.807,1.948,1.807
2022-11-13T11:00:00Z,53.4,,62.733,,1004.407,1.7,1.6,2.218,2.054,2.218,2.054
2022-11-13T12:00:00Z,55.9,,62,,1004.604,1.9,2,3.107,2.673,3.107,2.673
2022-11-13T13:00:00Z,54.233,,61.733,,1005.372,1.7,1.6,2.576,2.114,2.576,2.114
2022-11-13T14:00:00Z,51.867,,60.8,,1004.832,1.2,1.2,1.345,1.315,1.345,1.315
2022-11-13T15:00:00Z,54.6,,59.966,,1004.854,1.4,1.4,1.765,1.574,1.765,1.574
2022-11-13T16:00:00Z,60.733,,65.5,,806.202,1.5,1.5,1.973,1.75,1.973,1.75
2022-11-13T17:00:00Z,67,,71,,607.5,1.4,1.4,1.726,1.61,1.726,1.61
2022-11-13T18:00:00Z,67,,71,,607.5,1.3,1.3,1.569,1.449,1.569,1.449
2022-11-13T19:00:00Z,67,,71,,607.5,0.8,0.8,0.603,0.506,0.603,0.506
2022-11-13T20:00:00Z,67,,71,,607.5,0.5,0.5,0.062,0.065,0.062,0.065
2022-11-13T21:00:00Z,67,,71,,607.5,0.5,0.5,0.064,0.063,0.064,0.063
2022-11-13T22:00:00Z,67,,71,,607.5,0.5,0.5,0.103,0.101,0.103,0.101
2022-11-13T23:00:00Z,67,,71,,607.5,0.5,0.5,0.126,0.112,0.126,0.112
2022-11-14T00:00:00Z,67,,71,,607.5,0.5,0.5,0.112,0.03,0.112,0.03
2022-11-14T01:00:00Z,67,,71,,607.5,0.5,0.4,0.038,0.026,0.038,0.026
2022-11-14T02:00:00Z,67,,71,,607.5,0.5,0.5,0.058,0.058,0.058,0.058
2022-11-14T03:00:00Z,67,,71,,607.5,0.4,0.4,0.028,0.038,0.028,0.038
