time_stamp,humidity_a,humidity_b,temperature_a,temperature_b,pressure,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
2022-11-03T00:00:00Z,50.166,,58.834,,1023.149,6,5.9,10.195,10.28,10.195,10.28
2022-11-03T01:00:00Z,55.7,,55.867,,1023.422,6.3,6.2,10.802,10.755,10.802,10.755
2022-11-03T02:00:00Z,60.9,,53.3,,1024.022,7.6,7.5,13.212,13,13.212,13
2022-11-03T03:00:00Z,62.5,,51.767,,1024.37,7.6,7.2,13.214,12.747,13.214,12.747
2022-11-03T04:00:00Z,64.7,,50.2,,1024.503,7.4,7.1,12.944,12.219,12.944,12.219
2022-11-03T05:00:00Z,67.534,,48.566,,1024.685,7.8,7.5,13.513,13.613,13.513,13.613
2022-11-03T06:00:00Z,69.3,,47.334,,1025.164,6,6,10.488,10.497,10.488,10.497
2022-11-03T07:00:00Z,69.267,,46.567,,1025.356,4.8,4.7,8.087,7.889,8.087,7.889
2022-11-03T08:00:00Z,69.6,,45.7,,1025.551,5,4.9,8.461,8.363,8.461,8.363
2022-11-03T09:00:00Z,70.667,,44.867,,1026.106,5.2,5.3,8.845,9.364,8.845,9.364
2022-11-03T10:00:00Z,71.166,,43.966,,1026.313,6.6,6.5,11.68,12.343,11.68,12.343
2022-11-03T11:00:00Z,71.8,,43.433,,1026.757,6.8,6.7,12.238,13.098,12.238,13.098
2022-11-03T12:00:00Z,66.466,,48.233,,1027.03,7.9,7.8,13.889,14.661,13.889,14.661
2022-11-03T13:00:00Z,45.3,,60.867,,1027.01,5.8,5.7,9.588,9.643,9.588,9.643
2022-11-03T14:00:00Z,32.967,,69.3,,1026.789,4.5,4.5,7.37,7.284,7.37,7.284
2022-11-03T15:00:00Z,27.6,,76.5,,1026.171,4.7,4.8,7.837,7.674,7.837,7.674
2022-11-03T16:00:00Z,27.666,,78.966,,1025.133,5.1,5.1,8.401,8.097,8.401,8.097
2022-11-03T17:00:00Z,26.834,,80.4,,1024.043,4.3,4.3,7.055,6.71,7.055,6.71
2022-11-03T18:00:00Z,23.767,,83.1,,1023.593,3.7,3.6,6.077,5.555,6.077,5.555
2022-11-03T19:00:00Z,24.8,,80.575,,1023.422,3.7,3.4,6.085,5.253,6.085,5.253
2022-11-03T20:00:00Z,27.2,,77.15,,1023.115,3.9,3.7,6.301,5.568,6.301,5.568
2022-11-03T21:00:00Z,33.908,,71.15,,1022.907,4.7,4.5,7.763,7.332,7.763,7.332
2022-11-03T22:00:00Z,42.6,,66.067,,1023.296,6.2,5.8,10.689,9.824,10.689,9.824
2022-11-03T23:00:00Z,48.959,,63.1,,1023.761,6.5,6.3,11.035,10.643,11.035,10.643
2022-11-04T00:00:00Z,52.1,,61.1,,1023.874,5.8,6.2,9.88,10.427,9.88,10.427
2022-11-04T01:00:00Z,57.8,,58.1,,1023.984,8,8.1,13.761,14.373,13.761,14.373
2022-11-04T02:00:00Z,66.1,,55.716,,1023.809,6.7,6.7,11.288,11.593,11.288,11.593
2022-11-04T03:00:00Z,68,,54.5,,1024.577,6.5,6.8,11.229,11.858,11.229,11.858
2022-11-04T04:00:00Z,70.666,,52.9,,1024.718,7.2,7.2,11.967,12.755,11.967,12.755
2022-11-04T05:00:00Z,73.767,,52.367,,1024.236,7.9,7.6,13.396,13.696,13.396,13.696
2022-11-04T06:00:00Z,76.333,,52.3,,1024.139,10.1,9.7,17.182,17.377,17.182,17.377
2022-11-04T07:00:00Z,74.633,,51.233,,1023.976,10.1,9.9,16.853,18.092,16.853,18.092
2022-11-04T08:00:00Z,75.95,,50.833,,1024.156,9.2,9.1,15.774,17.242,15.774,17.242
2022-11-04T09:00:00Z,77.784,,51.375,,1024.023,5.3,5.1,8.754,9.092,8.754,9.092
2022-11-04T10:00:00Z,76.358,,50.716,,1024.101,5,4.6,8.231,8.128,8.231,8.128
2022-11-04T11:00:00Z,77.033,,50.4,,1024.005,4.4,4.3,7.289,7.435,7.289,7.435
2022-11-04T12:00:00Z,75.242,,51.742,,1024.942,5.1,4.9,8.421,8.761,8.421,8.761
2022-11-04T13:00:00Z,70.416,,51.334,,1020.176,8.4,8.2,14.194,14.284,14.194,14.284
2022-11-04T14:00:00Z,60.25,,65.733,,1025.044,9.7,9.9,16.073,17.023,16.073,17.023
2022-11-04T15:00:00Z,42.142,,77.233,,1024.16,2.7,2.7,3.881,4.021,3.881,4.021
2022-11-04T16:00:00Z,35.4,,80.35,,1023.558,1.8,1.9,2.322,2.471,2.322,2.471
2022-11-04T17:00:00Z,34,,82,,1022.92,1.9,1.7,2.72,2.73,2.72,2.73
2022-11-04T18:00:00Z,32.567,,83,,1021.663,1.5,1.6,1.796,1.9,1.796,1.9
2022-11-04T19:00:00Z,32.844,,83.142,,1021.391,1.5,1.5,1.72,1.831,1.72,1.831
2022-11-04T20:00:00Z,38.867,,78,,1021.322,1.5,1.6,1.843,1.933,1.843,1.933
2022-11-04T21:00:00Z,45.667,,73.5,,1021.353,1.8,1.7,2.33,2.252,2.33,2.252
2022-11-04T22:00:00Z,53.367,,70.5,,1021.733,2.6,2.6,3.901,3.951,3.901,3.951
2022-11-04T23:00:00Z,61.3,,67.7,,1022.019,3.6,3.4,5.724,5.545,5.724,5.545
2022-11-05T00:00:00Z,65.1,,66.233,,1022.317,5.3,5.3,8.847,8.967,8.847,8.967
2022-11-05T01:00:00Z,69.233,,64.834,,1022.288,5.1,4.9,8.477,8.218,8.477,8.218
2022-11-05T02:00:00Z,71.3,,64,,1022.273,6.1,6.1,10.495,10.583,10.495,10.583
2022-11-05T03:00:00Z,72.833,,63.367,,1021.611,4.2,4.2,6.699,6.816,6.699,6.816
2022-11-05T04:00:00Z,76.566,,62.933,,1021.178,3.7,3.8,6.012,5.989,6.012,5.989
2022-11-05T05:00:00Z,77.166,,62.733,,1021.177,4,4.2,6.463,6.863,6.463,6.863
2022-11-05T06:00:00Z,76.567,,62.034,,1021.136,4.4,4.5,7.104,7.487,7.104,7.487
2022-11-05T07:00:00Z,75.833,,62,,1020.94,4.4,4.6,7.264,7.586,7.264,7.586
2022-11-05T08:00:00Z,74.7,,62.566,,1020.647,4.6,5,7.503,8.183,7.503,8.183
2022-11-05T09:00:00Z,76.3,,62.933,,1020.601,3.9,4.1,6.171,6.588,6.171,6.588
2022-11-05T10:00:00Z,77.167,,63.967,,1020.442,3.1,3.2,4.888,5.224,4.888,5.224
2022-11-05T11:00:00Z,74.167,,64.2,,1020.664,3.3,3.6,5.449,5.783,5.449,5.783
2022-11-05T12:00:00Z,76.533,,64.8,,1020.824,3.4,3.5,5.426,5.662,5.426,5.662
2022-11-05T13:00:00Z,73.433,,67.967,,1020.985,2.8,2.8,4.334,4.396,4.334,4.396
2022-11-05T14:00:00Z,69.533,,70.633,,1021.13,2.4,2.3,3.527,3.51,3.527,3.51
2022-11-05T15:00:00Z,59.967,,76.267,,1020.8,2.2,2.2,3.148,3.031,3.148,3.031
2022-11-05T16:00:00Z,48.334,,82.167,,1019.87,1.7,1.6,2.235,2.378,2.235,2.378
2022-11-05T17:00:00Z,43.067,,82.566,,1019.036,1.1,1.3,0.991,1.431,0.991,1.431
2022-11-05T18:00:00Z,45.133,,80.6,,1018.519,1.1,1.2,1.026,1.499,1.026,1.499
2022-11-05T19:00:00Z,50.1,,78.667,,1018.579,1.2,1.3,1.199,1.595,1.199,1.595
2022-11-05T20:00:00Z,51.9,,77.5,,1018.464,1.2,1.3,1.356,1.673,1.356,1.673
2022-11-05T21:00:00Z,55.4,,75.467,,1018.339,1.3,1.4,1.515,1.768,1.515,1.768
2022-11-05T22:00:00Z,61.233,,72.733,,1018.52,1.7,1.7,2.239,2.412,2.239,2.412
2022-11-05T23:00:00Z,65,,71.534,,1019.155,2.5,2.5,3.944,4.125,3.944,4.125
2022-11-06T00:00:00Z,69.4,,69.666,,1019.484,3,2.9,4.752,4.758,4.752,4.758
2022-11-06T01:00:00Z,71.733,,69,,1019.821,3.8,3.7,6.159,6.487,6.159,6.487
2022-11-06T02:00:00Z,71,,69.2,,1019.959,4.7,4.8,7.998,8.51,7.998,8.512
2022-11-06T03:00:00Z,70.166,,69.933,,1019.828,3.4,3.3,5.455,5.509,5.455,5.509
2022-11-06T04:00:00Z,70.534,,69.966,,1019.646,2.8,2.8,4.246,4.708,4.246,4.708
2022-11-06T05:00:00Z,72.633,,69.3,,1019.38,2.2,2.4,3.082,3.719,3.082,3.719
2022-11-06T06:00:00Z,74.433,,68.667,,1019.46,2.5,2.5,3.716,3.978,3.716,3.978
2022-11-06T07:00:00Z,75.267,,68.267,,1019.271,2.2,2.3,3.117,3.49,3.117,3.49
2022-11-06T08:00:00Z,76.633,,68,,1018.786,2.2,2.3,3.094,3.439,3.094,3.439
2022-11-06T09:00:00Z,76.3,,68.033,,1018.673,2.2,2.2,2.942,3.468,2.942,3.468
2022-11-06T10:00:00Z,75,,67.9,,1018.874,2.1,2,2.881,3.007,2.881,3.007
2022-11-06T11:00:00Z,75.133,,67.233,,1019.513,2.2,2.2,3.111,3.534,3.111,3.534
2022-11-06T12:00:00Z,74.534,,68.133,,1019.944,2.2,2.1,3.031,3.377,3.031,3.377
2022-11-06T13:00:00Z,72.7,,69.5,,1019.921,2.2,2.2,3.04,3.434,3.04,3.434
2022-11-06T14:00:00Z,66.9,,72.967,,1019.933,2,2,2.66,2.968,2.66,2.968
2022-11-06T15:00:00Z,56.467,,78.233,,1019.583,1.7,1.8,2.21,2.643,2.21,2.643
2022-11-06T16:00:00Z,51.867,,80.133,,1018.854,1.7,1.8,2.139,2.715,2.139,2.715
2022-11-06T17:00:00Z,51.067,,80.133,,1018.112,1.6,1.7,2.063,2.545,2.063,2.545
2022-11-06T18:00:00Z,52.3,,79.1,,1017.633,1.7,1.7,2.216,2.547,2.216,2.547
2022-11-06T19:00:00Z,54.534,,77.8,,1017.893,1.8,1.9,2.432,2.593,2.432,2.593
2022-11-06T20:00:00Z,58.567,,76.367,,1018.156,2,2,2.776,3.052,2.776,3.052
2022-11-06T21:00:00Z,61.466,,75.133,,1017.731,2.1,2.2,2.915,3.16,2.915,3.16
2022-11-06T22:00:00Z,64.6,,73.666,,1017.477,2.2,2.2,3.174,3.346,3.174,3.346
2022-11-06T23:00:00Z,67.9,,72.2,,1017.446,2.4,2.4,3.556,3.83,3.556,3.83
2022-11-07T00:00:00Z,70.9,,70.6,,1017.359,2.3,2.1,3.294,3.47,3.294,3.47
2022-11-07T01:00:00Z,74.334,,69.233,,1017.562,2.4,2.4,3.577,3.989,3.577,3.989
2022-11-07T02:00:00Z,75.133,,69.367,,1017.901,2.6,2.8,3.986,4.514,3.986,4.514
2022-11-07T03:00:00Z,72.834,,70.267,,1017.788,2.5,2.5,3.736,4.37,3.736,4.37
2022-11-07T04:00:00Z,73.9,,69.9,,1017.352,2.4,2.3,3.456,3.852,3.456,3.852
2022-11-07T05:00:00Z,73.55,,69.7,,1016.755,2.4,2.3,3.42,3.715,3.42,3.715
2022-11-07T06:00:00Z,72.692,,70,,1016.778,1.8,2,2.465,3.151,2.465,3.151
2022-11-07T07:00:00Z,73,,69.834,,1016.319,2.1,2.2,3.04,3.423,3.04,3.423
2022-11-07T08:00:00Z,73,,70,,1016.347,1.9,1.8,2.568,2.851,2.568,2.851
2022-11-07T09:00:00Z,73.834,,69.867,,1016.053,1.9,1.9,2.596,2.836,2.596,2.836
2022-11-07T10:00:00Z,72.9,,70.4,,1016.223,2,2.1,2.818,3.235,2.818,3.235
2022-11-07T11:00:00Z,72.733,,70.066,,1016.172,2.2,2.2,2.993,3.442,2.993,3.442
2022-11-07T12:00:00Z,70.834,,71.233,,1016.576,2.4,2.4,3.579,3.638,3.579,3.638
2022-11-07T13:00:00Z,64.758,,74.642,,1016.471,2.4,2.5,3.596,3.893,3.596,3.893
2022-11-07T14:00:00Z,54.4,,79.334,,1016.292,2.8,2.9,4.298,4.438,4.298,4.438
2022-11-07T15:00:00Z,39.633,,86.367,,1016.062,2.9,3,4.605,4.372,4.605,4.372
2022-11-07T16:00:00Z,37.933,,84.967,,1015.76,3,3,4.734,4.288,4.734,4.288
2022-11-07T17:00:00Z,30.5,,88.4,,1015.515,2.6,2.6,3.938,3.674,3.938,3.674
2022-11-07T18:00:00Z,26.966,,89.2,,1015.328,2.4,2.5,3.734,3.482,3.734,3.482
2022-11-07T19:00:00Z,22.966,,88.6,,1015.228,1.9,2,2.676,2.511,2.676,2.511
2022-11-07T20:00:00Z,23.033,,85.867,,1015.163,1.8,1.8,2.572,2.153,2.572,2.154
2022-11-07T21:00:00Z,19.834,,79.767,,1015.507,1.4,1.5,1.62,1.611,1.62,1.611
2022-11-07T22:00:00Z,16.8,,73.2,,1016.791,1.4,1.5,1.676,1.767,1.676,1.767
2022-11-07T23:00:00Z,20.7,,67.466,,1018.813,1,1.1,0.996,0.999,0.996,0.999
2022-11-08T00:00:00Z,23.166,,63.466,,1020.233,1.1,1.2,1.223,1.151,1.223,1.151
2022-11-08T01:00:00Z,27.767,,59.633,,1021.788,1.2,1.3,1.454,1.433,1.454,1.433
2022-11-08T02:00:00Z,31.567,,57.3,,1022.763,1.1,1.2,1.211,1.144,1.211,1.144
2022-11-08T03:00:00Z,36.367,,55.7,,1023.357,1.3,1.4,1.511,1.628,1.511,1.628
2022-11-08T04:00:00Z,38.133,,54.334,,1023.684,1.7,1.7,2.212,2.236,2.212,2.236
2022-11-08T05:00:00Z,38.433,,53.7,,1024.167,1.8,1.9,2.524,2.702,2.524,2.702
2022-11-08T06:00:00Z,40.4,,52.9,,1024.82,1.8,1.8,2.579,2.475,2.579,2.475
2022-11-08T07:00:00Z,42.934,,51.2,,1025.313,1.9,1.9,2.808,2.75,2.808,2.75
2022-11-08T08:00:00Z,43.966,,50.7,,1025.954,1.9,2,2.894,2.808,2.894,2.808
2022-11-08T09:00:00Z,44.3,,50.1,,1026.662,1.9,2,2.95,2.859,2.95,2.859
2022-11-08T10:00:00Z,45.133,,49,,1027.296,1.8,1.9,2.771,2.675,2.771,2.675
2022-11-08T11:00:00Z,44.834,,47.733,,1027.521,1.5,1.6,2.212,2.138,2.212,2.138
2022-11-08T12:00:00Z,41.2,,50.966,,1028.664,1.4,1.4,1.762,1.77,1.762,1.77
2022-11-08T13:00:00Z,35.534,,54.5,,1029.002,1.1,1.2,1.13,1.296,1.13,1.296
2022-11-08T14:00:00Z,31.244,,58.288,,1029.183,0.9,1,0.669,0.804,0.669,0.804
2022-11-08T15:00:00Z,24.517,,64.3,,1029.117,0.7,0.7,0.313,0.336,0.313,0.336
2022-11-08T16:00:00Z,21.633,,66.433,,1028.688,0.6,0.6,0.173,0.24,0.173,0.24
2022-11-08T17:00:00Z,19.433,,68.567,,1028.108,0.6,0.7,0.159,0.253,0.159,0.253
2022-11-08T18:00:00Z,18.733,,67.767,,1028.109,0.5,0.6,0.12,0.193,0.12,0.193
2022-11-08T19:00:00Z,17.466,,67.267,,1028.648,0.5,0.6,0.093,0.155,0.093,0.155
2022-11-08T20:00:00Z,16.3,,66.133,,1029.034,0.5,0.5,0.089,0.133,0.089,0.133
2022-11-08T21:00:00Z,18.466,,62.433,,1030.017,0.7,0.8,0.547,0.633,0.547,0.633
2022-11-08T22:00:00Z,22.434,,55.834,,1030.946,1.3,1.5,1.662,1.74,1.662,1.74
2022-11-08T23:00:00Z,24.033,,51.9,,1031.815,1.1,1.3,1.286,1.465,1.286,1.465
2022-11-09T00:00:00Z,24.867,,50.966,,1032.378,1.5,1.5,1.947,1.903,1.947,1.903
2022-11-09T01:00:00Z,26.134,,48.867,,1032.806,1.9,2,2.792,2.704,2.792,2.704
2022-11-09T02:00:00Z,28.5,,47.166,,1033.445,2.4,2.4,3.708,3.635,3.708,3.635
2022-11-09T03:00:00Z,31.566,,46.033,,1033.554,1.5,1.7,2.21,2.144,2.21,2.144
2022-11-09T04:00:00Z,34.767,,45.034,,1034.039,1.3,1.5,1.78,1.826,1.78,1.826
2022-11-09T05:00:00Z,37.333,,43.5,,1034.459,1.4,1.5,1.847,1.982,1.847,1.982
2022-11-09T06:00:00Z,39.934,,42.267,,1034.822,1.5,1.6,2.129,2.202,2.129,2.202
2022-11-09T07:00:00Z,42.267,,40.767,,1034.771,1.6,1.7,2.255,2.376,2.255,2.376
2022-11-09T08:00:00Z,43.666,,39.9,,1034.876,1.6,1.8,2.296,2.365,2.296,2.365
2022-11-09T09:00:00Z,45.567,,39,,1034.758,1.6,1.8,2.32,2.321,2.32,2.321
2022-11-09T10:00:00Z,47.5,,38.267,,1034.647,1.6,1.8,2.405,2.336,2.405,2.336
2022-11-09T11:00:00Z,48.767,,37.8,,1034.695,1.7,1.7,2.322,2.304,2.322,2.304
2022-11-09T12:00:00Z,45.033,,42.117,,1034.99,1.6,1.7,2.279,2.401,2.279,2.401
2022-11-09T13:00:00Z,33.7,,51.667,,1034.918,1.6,1.6,2.101,2.042,2.101,2.386
2022-11-09T14:00:00Z,28.166,,57.034,,1034.692,1.3,1.4,1.417,1.697,1.417,1.697
2022-11-09T15:00:00Z,23,,62.966,,1034.096,1.3,1.5,1.419,1.668,1.419,1.668
2022-11-09T16:00:00Z,19.767,,66.2,,1033.582,1.6,1.7,1.974,2.045,1.974,2.045
2022-11-09T17:00:00Z,18.8,,66.825,,1032.836,1.6,1.7,2.135,2.011,2.135,2.011
2022-11-09T18:00:00Z,16.7,,68.5,,1032.173,1.4,1.6,1.764,1.721,1.764,1.721
2022-11-09T19:00:00Z,17.8,,66.033,,1031.414,1.3,1.4,1.399,1.45,1.399,1.45
2022-11-09T20:00:00Z,19.434,,64.566,,1030.682,1.4,1.4,1.566,1.537,1.567,1.537
2022-11-09T21:00:00Z,28.834,,57.533,,1030.362,1.7,1.7,2.27,2.244,2.27,2.244
2022-11-09T22:00:00Z,37.1,,53.534,,1030.318,2,2.1,2.905,3.171,2.905,3.171
2022-11-09T23:00:00Z,38.167,,51.767,,1030.281,3.1,3.1,4.982,4.975,4.982,4.975
2022-11-10T00:00:00Z,44.3,,49.233,,1029.994,4.2,4,7.196,6.873,7.196,6.873
2022-11-10T01:00:00Z,50.267,,48.166,,1029.704,5.9,5.7,10.114,10.104,10.114,10.104
2022-11-10T02:00:00Z,53.767,,47.4,,1029.448,9.1,8.7,16.221,17.278,16.221,17.278
2022-11-10T03:00:00Z,57.834,,47,,1029.05,7.5,7.4,13.303,14.246,13.303,14.246
2022-11-10T04:00:00Z,60.433,,45.633,,1028.899,9.1,8.6,16.483,17.348,16.483,17.348
2022-11-10T05:00:00Z,63.333,,45.267,,1028.171,7.8,7.4,13.797,14.968,13.797,14.968
2022-11-10T06:00:00Z,66.166,,45,,1027.064,7.5,7.1,13.264,14.212,13.264,14.212
2022-11-10T07:00:00Z,68.5,,45.166,,1026.619,6.6,6.3,11.489,12.376,11.489,12.376
2022-11-10T08:00:00Z,69.434,,46.6,,1026.104,4.5,4.5,7.628,7.792,7.628,7.792
2022-11-10T09:00:00Z,69.233,,45.466,,1025.794,4.9,4.9,8.355,8.585,8.355,8.585
2022-11-10T10:00:00Z,71.3,,45,,1025.588,5.8,5.6,9.977,10.541,9.977,10.541
2022-11-10T11:00:00Z,71.834,,45.733,,1025.213,5.2,4.8,8.936,8.61,8.936,8.61
2022-11-10T12:00:00Z,66.733,,49.5,,1025.188,5.1,4.7,8.766,8.583,8.766,8.583
2022-11-10T13:00:00Z,51.167,,58.7,,1025.006,3.3,3.3,5.425,5.349,5.425,5.349
2022-11-10T14:00:00Z,41.9,,64.234,,1024.432,2,2.1,2.789,2.924,2.789,2.924
2022-11-10T15:00:00Z,34.8,,70.5,,1023.449,1.8,1.8,2.329,2.448,2.329,2.448
2022-11-10T16:00:00Z,35,,72.767,,1022.403,1.7,1.6,2.099,2.104,2.099,2.104
2022-11-10T17:00:00Z,35.2,,74.733,,1021.162,1.4,1.5,1.623,1.803,1.623,1.803
2022-11-10T18:00:00Z,31.834,,78.133,,1020.313,1.3,1.4,1.417,1.581,1.417,1.581
2022-11-10T19:00:00Z,31.633,,78.933,,1019.951,1.4,1.5,1.492,1.728,1.492,1.728
2022-11-10T20:00:00Z,33.4,,76.966,,1019.786,1.5,1.5,1.903,1.885,1.903,1.885
2022-11-10T21:00:00Z,40.3,,71.267,,1019.582,1.7,1.8,2.35,2.577,2.35,2.577
2022-11-10T22:00:00Z,47.367,,66.7,,1019.638,2.5,2.4,3.814,3.673,3.814,3.673
2022-11-10T23:00:00Z,52.4,,64.2,,1019.657,3.3,3.1,5.455,4.94,5.455,4.94
2022-11-11T00:00:00Z,55.633,,62.633,,1019.397,3.1,3,5.067,4.915,5.067,4.915
2022-11-11T01:00:00Z,59.6,,61.8,,1019.574,4.6,4.3,7.71,7.27,7.71,7.27
2022-11-11T02:00:00Z,64.2,,60.767,,1019.486,4,4.1,6.673,7.098,6.673,7.098
2022-11-11T03:00:00Z,67.5,,59.3,,1019.429,5.1,5.2,8.796,9.305,8.796,9.305
2022-11-11T04:00:00Z,69.933,,58.225,,1019.185,10.3,10.4,18.091,19.137,18.987,20.335
2022-11-11T05:00:00Z,70.767,,57.6,,1018.812,24.9,25.9,39.03,41.791,48.087,53.64
2022-11-11T06:00:00Z,72.233,,57.467,,1018.476,8.9,9.1,15.875,17.358,15.905,17.456
2022-11-11T07:00:00Z,72.8,,56.367,,1017.966,6.5,6.6,11.058,11.813,11.058,11.813
2022-11-11T08:00:00Z,72.867,,57.333,,1017.31,5.2,5.2,8.698,9.12,8.698,9.12
2022-11-11T09:00:00Z,72.367,,58.233,,1016.819,5.4,5.5,8.986,9.456,8.986,9.456
2022-11-11T10:00:00Z,71.267,,56.933,,1016.47,4.8,5,8.063,8.271,8.063,8.271
2022-11-11T11:00:00Z,70.4,,57,,1016.274,4.6,4.7,7.617,7.818,7.617,7.818
2022-11-11T12:00:00Z,68.733,,58.533,,1016.361,5.1,5.2,8.52,8.894,8.52,8.894
2022-11-11T13:00:00Z,63.834,,63.733,,1016.015,5.4,5.6,9.053,9.282,9.053,9.282
2022-11-11T14:00:00Z,59.933,,68.2,,1015.326,5.6,5.9,9.509,10.229,9.509,10.229
2022-11-11T15:00:00Z,61.267,,69.133,,1014.832,3.5,3.5,5.639,5.746,5.639,5.746
2022-11-11T16:00:00Z,62.666,,70.6,,1013.645,2.1,2,3.061,3.129,3.061,3.129
2022-11-11T17:00:00Z,74,,68.267,,1012.694,1.9,1.9,2.687,2.74,2.687,2.74
2022-11-11T18:00:00Z,73,,69.833,,1011.351,2.6,2.7,4.083,4.227,4.083,4.227
2022-11-11T19:00:00Z,72.6,,70.4,,1010.405,2.2,2.4,3.21,3.585,3.21,3.585
2022-11-11T20:00:00Z,76.433,,68.9,,1009.302,1.9,2.1,2.583,3.044,2.583,3.044
2022-11-11T21:00:00Z,77.433,,68.9,,1008.193,1.8,1.9,2.344,2.628,2.344,2.628
2022-11-11T22:00:00Z,79.633,,67.9,,1006.667,1.6,1.7,1.835,2.159,1.835,2.159
2022-11-11T23:00:00Z,80.833,,68,,1005.14,1.2,1.3,1.222,1.415,1.222,1.415
2022-11-12T00:00:00Z,81.2,,69.233,,1003.228,0.6,0.6,0.209,0.379,0.209,0.379
2022-11-12T01:00:00Z,83.416,,70.2,,1001.548,1.8,1.9,2.349,2.869,2.349,2.869
2022-11-12T02:00:00Z,83.9,,71.433,,1001.594,2.3,2.4,3.271,3.888,3.271,3.888
2022-11-12T03:00:00Z,83.983,,71.066,,1000.476,1.7,1.9,2.216,2.736,2.216,2.736
2022-11-12T04:00:00Z,84,,70.934,,999.6,2.3,2.6,3.28,4.037,3.28,4.037
2022-11-12T05:00:00Z,80.966,,70.867,,998.928,2.5,2.9,3.643,4.778,3.643,4.778
2022-11-12T06:00:00Z,82.233,,70.867,,997.903,2.9,2.9,4.223,4.973,4.223,4.973
2022-11-12T07:00:00Z,84,,71,,996.398,2.5,2.7,3.327,4.338,3.327,4.338
2022-11-12T08:00:00Z,82.434,,71.3,,994.887,3.2,3.6,4.863,6.141,4.863,6.141
2022-11-12T09:00:00Z,80.667,,71.834,,993.685,4,4.4,6.439,8.092,6.439,8.092
2022-11-12T10:00:00Z,82.1,,71.2,,992.358,3.4,4.1,5.473,7.098,5.473,7.098
2022-11-12T11:00:00Z,83.792,,70.892,,991.64,2,2.3,2.575,3.492,2.575,3.492
2022-11-12T12:00:00Z,81.575,,70.816,,992.462,1.2,1.3,1.254,1.45,1.254,1.45
2022-11-12T13:00:00Z,74.1,,71.133,,994.034,0.2,0.4,0.02,0.05,0.02,0.05
2022-11-12T14:00:00Z,57.708,,75.775,,995.168,0.1,0.1,0,0,0,0
2022-11-12T15:00:00Z,51.367,,76.8,,996.697,0.1,0.1,0.004,0,0.004,0
2022-11-12T16:00:00Z,46.166,,76.633,,997.539,0.3,0.3,0.009,0.029,0.009,0.029
2022-11-12T17:00:00Z,42.834,,76.966,,998.307,0.7,0.7,0.383,0.328,0.383,0.328
2022-11-12T18:00:00Z,40.166,,77.166,,999.03,1,1.1,0.893,0.855,0.893,0.855
2022-11-12T19:00:00Z,33.666,,81.9,,999.549,1.5,1.5,1.905,1.635,1.905,1.635
2022-11-12T20:00:00Z,33.767,,81.133,,1000.374,2.5,2.6,3.795,3.458,3.795,3.458
2022-11-12T21:00:00Z,43.233,,72.367,,1001.101,4.4,4.4,7.156,6.699,7.156,6.699
2022-11-12T22:00:00Z,52,,66.466,,1002.02,6.5,6.4,10.781,10.274,10.781,10.274
2022-11-12T23:00:00Z,54.233,,65.066,,1003.204,6.7,6.7,10.893,10.884,10.893,10.884
2022-11-13T00:00:00Z,54.233,,63.8,,1004.031,3.9,4,5.915,5.986,5.915,5.986
2022-11-13T01:00:00Z,53.867,,62.867,,1004.039,2.4,2.4,3.554,3.357,3.554,3.357
2022-11-13T02:00:00Z,58.1,,61.667,,1004.481,2.3,2.4,3.553,3.354,3.553,3.354
2022-11-13T03:00:00Z,57.467,,60.3,,1004.424,2.2,2.3,3.143,3.166,3.143,3.166
2022-11-13T04:00:00Z,57.3,,60,,1004.457,2,2.2,2.915,3.047,2.915,3.047
2022-11-13T05:00:00Z,57.659,,59.291,,1004.829,2.3,2.3,3.344,3.183,3.344,3.183
2022-11-13T06:00:00Z,55.733,,59.766,,1004.927,1.9,2.1,2.674,2.821,2.674,2.821
2022-11-13T07:00:00Z,55.334,,59.833,,1005.012,2,2.1,2.905,2.695,2.905,2.695
2022-11-13T08:00:00Z,55.534,,58.966,,1004.946,2.2,2.3,3.208,3.191,3.208,3.191
2022-11-13T09:00:00Z,56.867,,57.933,,1005.046,2.4,2.5,3.519,3.386,3.519,3.386
2022-11-13T10:00:00Z,59.233,,56.267,,1005.496,2.3,2.5,3.452,3.405,3.452,3.405
2022-11-13T11:00:00Z,65.233,,55.233,,1005.676,2.6,2.9,3.904,4.126,3.904,4.126
2022-11-13T12:00:00Z,68.133,,54.6,,1005.96,3.4,3.6,5.534,5.491,5.534,5.491
2022-11-13T13:00:00Z,67.2,,53.834,,1006.659,3.3,3.4,5.271,5.131,5.271,5.131
2022-11-13T14:00:00Z,68.067,,51.133,,1006.176,2.4,2.4,3.741,3.393,3.741,3.393
2022-11-13T15:00:00Z,70.066,,50.333,,1006.214,2.9,3,4.642,4.389,4.642,4.389
2022-11-13T16:00:00Z,67.367,,51.966,,1006.063,3.1,3.2,4.964,4.876,4.964,4.876
2022-11-13T17:00:00Z,59.567,,54.367,,1005.449,2.8,2.9,4.378,4.219,4.378,4.219
2022-11-13T18:00:00Z,50.308,,57.142,,1005.035,2.2,2.3,3.266,2.967,3.266,2.967
2022-11-13T19:00:00Z,35.767,,64.1,,1005.562,1.3,1.4,1.506,1.405,1.506,1.405
