time_stamp,humidity_a,humidity_b,temperature_a,temperature_b,pressure,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
2022-11-05T13:00:00Z,70.416,,69.084,,1024.318,2.2,2.7,2.198,3.525,2.198,3.525
2022-11-05T14:00:00Z,64.834,,72.084,,1024.077,2.2,3,2.179,4.309,2.179,4.309
2022-11-05T15:00:00Z,55.18,,77.82,,1024.008,2,2.4,2.054,2.942,2.054,2.942
2022-11-05T16:00:00Z,46.916,,82.416,,1023.088,1.6,2.2,1.215,2.782,1.215,2.782
2022-11-05T17:00:00Z,45.854,,80.791,,1022.455,1.4,1.9,1.083,2.204,1.083,2.204
2022-11-05T18:00:00Z,45.084,,80.75,,1022.035,1.5,1.6,0.946,1.684,0.946,1.684
2022-11-05T19:00:00Z,46.347,,79.916,,1021.893,1.3,1.7,0.826,1.644,0.826,1.644
2022-11-05T20:00:00Z,49.472,,78.416,,1021.702,1.3,1.8,0.806,2.168,0.806,2.168
2022-11-05T21:00:00Z,53.334,,75.916,,1021.524,1.3,1.8,0.753,2.272,0.753,2.272
2022-11-05T22:00:00Z,58.708,,73.5,,1021.892,1.7,2.1,1.588,2.333,1.588,2.333
2022-11-05T23:00:00Z,63,,70,,1020.82,2.1,2.8,2.16,3.46,2.16,3.46
2022-11-06T00:00:00Z,66,,69,,1021.76,1.8,2.3,1.42,2.86,1.42,2.86
2022-11-06T01:00:00Z,67.5,,70,,1023.151,2,2.7,1.899,3.941,1.899,3.941
2022-11-06T02:00:00Z,66.916,,70.75,,1023.237,2.1,2.4,2.764,2.648,2.764,2.648
2022-11-06T03:00:00Z,65.5,,70.75,,1022.915,2,2.3,1.88,3.518,1.88,3.518
2022-11-06T06:00:00Z,70,,70,,1022.665,1.8,2.2,1.905,3.055,1.905,3.055
2022-11-06T07:00:00Z,70,,70,,1022.24,1.7,2,1.78,1.76,1.78,1.76
2022-11-06T08:00:00Z,71,,69.333,,1022.183,2.2,2.7,2.187,4.243,2.187,4.243
2022-11-06T10:00:00Z,70,,69,,1022.54,2,2.6,2.24,3.12,2.24,3.12
2022-11-06T13:00:00Z,67,,71,,1022.71,2,2.9,2.345,4.03,2.345,4.03
2022-11-06T16:00:00Z,52,,80,,1022.13,1.4,2.4,1.47,3.77,1.47,3.77
2022-11-06T17:00:00Z,50,,80.333,,1021.12,1.8,2,1.66,2.673,1.66,2.673
2022-11-06T18:00:00Z,49.625,,80.375,,1020.872,1.8,2.3,1.71,2.968,1.71,2.968
2022-11-06T19:00:00Z,51.333,,79.333,,1020.847,1.7,2.4,1.377,2.99,1.377,2.99
2022-11-06T20:00:00Z,54.5,,78,,1021.49,2,2.7,1.823,4.235,1.823,4.235
2022-11-06T21:00:00Z,57.5,,76,,1020.88,2,2.7,2.29,3.695,2.29,3.695
2022-11-06T22:00:00Z,59.5,,75.5,,1020.856,2.3,2.7,2.655,3.701,2.655,3.701
2022-11-06T23:00:00Z,62.5,,74,,1020.825,2.2,2.5,2.405,4.25,2.405,4.25
2022-11-07T04:00:00Z,69,,71,,1020.73,2.1,2.9,2.15,4.54,2.15,4.54
2022-11-07T13:00:00Z,63,,74.25,,1019.78,2.3,3.1,2.508,4.173,2.508,4.173
2022-11-07T14:00:00Z,60.5,,76,,1019.6,2.5,2.9,2.885,4.415,2.885,4.415
2022-11-07T15:00:00Z,41,,85,,1019.25,4,4.1,6.34,5.48,6.34,5.48
2022-11-07T16:00:00Z,37.817,,84.767,,1019.128,3.2,3.7,4.154,4.765,4.154,4.765
2022-11-07T17:00:00Z,30.834,,86.6,,1018.856,2.7,3.1,3.119,3.787,3.119,3.787
2022-11-07T18:00:00Z,31.166,,82.4,,1018.815,2.5,2.8,2.754,3.374,2.754,3.374
2022-11-07T19:00:00Z,28.333,,82,,1018.72,2.2,2.5,2.2,2.257,2.2,2.257
2022-11-08T14:00:00Z,36,,52.5,,1032.12,1.1,1.3,0.205,1.04,0.205,1.04
2022-11-09T12:00:00Z,45,,41,,1038.5,3.4,3.6,4.88,5.047,4.88,5.047
2022-11-10T12:00:00Z,66,,48,,1028.74,5.4,5.1,8.415,9.11,8.415,9.11
2022-11-10T15:00:00Z,32.5,,72,,1026.625,2.1,2.6,1.935,2.64,1.935,2.64
2022-11-10T16:00:00Z,34.334,,72.267,,1025.727,2,2.4,1.885,2.119,1.885,2.119
2022-11-10T17:00:00Z,35.934,,72.667,,1024.525,1.9,2.2,1.638,1.801,1.638,1.801
2022-11-10T18:00:00Z,37.7,,72,,1023.784,1.7,2,1.226,1.616,1.226,1.616
2022-11-10T19:00:00Z,37.933,,72.033,,1023.262,1.7,2.1,1.356,1.964,1.356,1.964
2022-11-10T20:00:00Z,39.5,,70.633,,1023.16,1.8,2.1,1.657,2.103,1.656,2.103
2022-11-10T21:00:00Z,42.867,,68.534,,1022.862,2.2,2.5,2.175,2.925,2.175,2.925
2022-11-10T22:00:00Z,47.534,,66.2,,1022.966,3,3.5,3.85,4.478,3.85,4.478
2022-11-10T23:00:00Z,51.666,,64.034,,1022.928,3.6,4,5.048,5.703,5.048,5.703
2022-11-11T00:00:00Z,55.934,,62.4,,1022.745,3.6,4.1,5.182,5.375,5.182,5.375
2022-11-11T01:00:00Z,61.2,,61.034,,1022.795,3.9,4.3,5.449,6.081,5.449,6.081
2022-11-11T02:00:00Z,64.9,,60.6,,1022.633,3.8,4.1,5.582,5.561,5.582,5.561
2022-11-11T03:00:00Z,67.1,,59.3,,1022.646,4,4.4,5.864,6.426,5.864,6.426
2022-11-11T04:00:00Z,69.3,,58.4,,1022.365,4.6,5,6.738,7.126,6.738,7.126
2022-11-11T05:00:00Z,69.633,,58.7,,1021.944,3.3,3.6,4.268,4.762,4.268,4.762
2022-11-11T06:00:00Z,70.867,,58,,1021.612,3.3,3.8,4.263,5.071,4.263,5.071
2022-11-11T07:00:00Z,71.133,,57.5,,1021.144,3.7,4,5.15,5.414,5.15,5.414
2022-11-11T08:00:00Z,71.133,,57.534,,1020.514,4.4,4.8,6.517,7.008,6.517,7.008
2022-11-11T09:00:00Z,71.7,,58.7,,1020.067,3.8,4.1,5.431,5.749,5.431,5.749
2022-11-11T10:00:00Z,71.4,,57.733,,1019.616,4.4,4.9,6.213,6.996,6.217,6.996
2022-11-11T11:00:00Z,70.833,,58.1,,1019.449,4.4,4.8,6.338,6.849,6.338,6.849
2022-11-11T12:00:00Z,69.233,,60.034,,1019.428,5.6,6,8.681,9.044,8.681,9.044
2022-11-11T13:00:00Z,65.575,,64.566,,1019.111,5.6,6.1,8.704,9.09,8.704,9.09
2022-11-11T14:00:00Z,60.6,,68.5,,1018.658,5.3,5.8,8.052,8.454,8.052,8.454
2022-11-11T15:00:00Z,58.575,,70.133,,1018.113,5,5.5,7.782,7.886,7.782,7.886
2022-11-11T16:00:00Z,57.433,,72.216,,1016.891,3.6,4.1,4.987,5.606,5.157,5.768
2022-11-11T17:00:00Z,65.233,,71.167,,1015.811,2.7,3,3.215,3.772,3.215,3.772
2022-11-11T18:00:00Z,66.267,,71.434,,1014.353,1.9,2.3,1.872,2.452,1.872,2.452
2022-11-11T19:00:00Z,67.9,,70.834,,1013.41,1.7,2,1.449,2.011,1.449,2.011
2022-11-11T20:00:00Z,73.667,,69.166,,1012.49,1.7,2.1,1.569,2.016,1.569,2.016
2022-11-11T21:00:00Z,75.166,,68.966,,1011.3,1.6,2,1.381,2.151,1.381,2.151
2022-11-11T22:00:00Z,76.334,,69,,1009.858,1.5,1.9,1.132,1.887,1.132,1.887
2022-11-11T23:00:00Z,78.867,,69.1,,1008.365,0.7,0.9,0.171,0.483,0.171,0.483
2022-11-12T00:00:00Z,79.833,,69.733,,1006.245,0.5,0.8,0.071,0.399,0.071,0.399
2022-11-12T01:00:00Z,80.6,,71.1,,1004.838,1.8,2,1.74,2.241,1.74,2.241
2022-11-12T02:00:00Z,80.3,,71.8,,1004.438,2.2,2.6,2.477,3.045,2.477,3.045
2022-11-12T03:00:00Z,80.267,,72.066,,1003.333,1.5,1.8,1.235,1.393,1.235,1.393
2022-11-12T04:00:00Z,79.067,,72.2,,1002.462,2.3,2.6,2.59,3.116,2.59,3.116
2022-11-12T05:00:00Z,76.4,,71.934,,1001.757,2.5,2.9,2.824,3.466,2.824,3.466
2022-11-12T06:00:00Z,78.2,,71.9,,1000.636,2.7,3.1,3.211,3.767,3.211,3.767
2022-11-12T07:00:00Z,78.334,,72.8,,999.251,4.2,4.6,6.026,6.582,6.026,6.582
2022-11-12T08:00:00Z,76.466,,73,,997.742,3.2,3.5,4.076,4.577,4.076,4.577
2022-11-12T09:00:00Z,74.833,,73.367,,996.499,3.7,4,5.299,5.647,5.299,5.647
2022-11-12T10:00:00Z,77.633,,72.566,,995.203,3.4,3.8,4.736,4.894,4.736,4.894
2022-11-12T11:00:00Z,79.166,,72,,994.376,1.9,2.3,1.903,2.417,1.903,2.417
2022-11-12T12:00:00Z,78.666,,71.034,,995.081,1.3,1.6,0.825,1.229,0.826,1.229
2022-11-12T13:00:00Z,73.666,,70.966,,996.654,0.4,0.6,0.014,0.215,0.014,0.215
2022-11-12T14:00:00Z,59.733,,76.033,,997.813,0.1,0.3,0.002,0.116,0.002,0.116
2022-11-12T15:00:00Z,49.667,,78.967,,999.324,0.2,0.4,0.006,0.165,0.006,0.165
2022-11-12T16:00:00Z,48.9,,76.633,,1000.268,0.3,0.5,0.006,0.208,0.006,0.208
2022-11-12T17:00:00Z,46.1,,75.967,,1001.256,0.7,0.9,0.05,0.244,0.05,0.244
2022-11-12T18:00:00Z,45.3,,73.767,,1002.198,1.2,1.4,0.347,0.887,0.347,0.887
2022-11-12T19:00:00Z,43.733,,72.933,,1002.685,2,2.2,1.583,1.996,1.583,1.996
2022-11-12T20:00:00Z,45.4,,71.067,,1003.552,3,3.4,3.528,4.24,3.528,4.24
2022-11-12T21:00:00Z,49.167,,68.034,,1004.1,4.7,5.3,6.76,7.277,6.76,7.277
2022-11-12T22:00:00Z,53.2,,65.6,,1005.041,6.3,6.9,9.498,10.112,9.506,10.112
2022-11-12T23:00:00Z,55.467,,63.466,,1006.223,5.1,5.7,7.169,7.789,7.169,7.789
2022-11-13T00:00:00Z,55.534,,62.7,,1007.083,4.1,4.6,5.443,6.088,5.443,6.088
2022-11-13T01:00:00Z,55.667,,60.9,,1007.064,2.6,3,2.663,3.478,2.663,3.478
2022-11-13T02:00:00Z,57.966,,59.933,,1007.511,1.8,2,1.155,1.819,1.155,1.819
2022-11-13T03:00:00Z,58.2,,59.533,,1007.448,2.5,2.7,2.588,3.093,2.588,3.093
2022-11-13T04:00:00Z,55.233,,58.867,,1007.348,2.1,2.4,1.575,2.384,1.575,2.384
2022-11-13T05:00:00Z,54.7,,58.9,,1007.824,2.2,2.5,1.952,2.71,1.952,2.71
2022-11-13T06:00:00Z,54.666,,58.9,,1008.006,2.4,2.7,2.287,2.925,2.287,2.925
2022-11-13T07:00:00Z,55.3,,58.666,,1008.031,2.4,2.8,2.353,3.128,2.353,3.128
2022-11-13T08:00:00Z,57,,57.933,,1008.022,2.7,3.2,3.017,3.798,3.017,3.798
2022-11-13T09:00:00Z,55.167,,56.966,,1007.989,2.6,2.9,2.608,3.454,2.608,3.454
2022-11-13T10:00:00Z,56.5,,56.166,,1008.466,2.5,2.9,2.408,3.069,2.408,3.069
2022-11-13T11:00:00Z,65.966,,54.233,,1008.773,2.9,3.4,3.276,4.062,3.276,4.062
2022-11-13T12:00:00Z,70.367,,53.267,,1008.833,3.7,4.1,4.516,5.52,4.516,5.52
2022-11-13T13:00:00Z,69.2,,53.233,,1009.677,3.7,4.2,4.626,5.561,4.626,5.561
2022-11-13T14:00:00Z,67.8,,51.7,,1009.054,2.6,3,2.744,3.604,2.744,3.604
2022-11-13T15:00:00Z,70.067,,50.733,,1009.132,3.2,3.5,3.646,4.561,3.646,4.561
2022-11-13T16:00:00Z,69.2,,51.834,,1008.962,3.7,4.2,4.788,5.715,4.788,5.715
2022-11-13T17:00:00Z,61.933,,53.5,,1008.363,3,3.4,3.337,4.079,3.337,4.079
2022-11-13T18:00:00Z,55.2,,54.967,,1007.955,2.6,2.9,2.633,3.256,2.633,3.256
2022-11-13T19:00:00Z,45.2,,56.933,,1008.498,1.5,1.8,0.806,1.357,0.806,1.357
2022-11-13T20:00:00Z,41.233,,54.533,,1009.772,0.9,1.1,0.073,0.403,0.073,0.403
2022-11-13T21:00:00Z,42.934,,51.733,,1010.817,0.9,1,0.074,0.454,0.074,0.454
2022-11-13T22:00:00Z,44.433,,50.4,,1012.206,1.1,1.3,0.531,0.999,0.544,1.007
2022-11-13T23:00:00Z,46.3,,48.6,,1013.194,1,1.2,0.186,0.758,0.186,0.758
2022-11-14T00:00:00Z,46.166,,47.3,,1014.09,1,1.2,0.184,0.723,0.184,0.723
2022-11-14T01:00:00Z,48.233,,46.267,,1014.996,1.1,1.2,0.164,0.625,0.164,0.625
2022-11-14T02:00:00Z,49.8,,45.133,,1015.89,0.9,1.2,0.136,0.754,0.136,0.754
2022-11-14T03:00:00Z,49.7,,44.2,,1016.79,0.9,1.1,0.088,0.469,0.088,0.469
2022-11-14T04:00:00Z,47.233,,43.233,,1017.436,0.8,1,0.069,0.45,0.069,0.45
2022-11-14T05:00:00Z,47.966,,42.534,,1017.875,0.8,0.9,0.064,0.34,0.064,0.34
2022-11-14T06:00:00Z,48.267,,42.334,,1018.452,0.8,0.9,0.103,0.41,0.103,0.41
2022-11-14T07:00:00Z,48.834,,42.633,,1019.206,0.8,1,0.111,0.592,0.111,0.592
2022-11-14T08:00:00Z,48.267,,42.067,,1019.745,1,1.2,0.325,0.761,0.325,0.761
2022-11-14T09:00:00Z,47.066,,41.367,,1020.594,1.1,1.2,0.343,0.71,0.343,0.71
2022-11-14T10:00:00Z,45.067,,40.034,,1021.534,1,1.2,0.337,0.718,0.337,0.718
2022-11-14T11:00:00Z,44.5,,39.4,,1022.442,1,1.3,0.363,0.76,0.363,0.76
2022-11-14T12:00:00Z,42.633,,39.7,,1023.688,0.9,1.2,0.305,0.762,0.305,0.762
2022-11-14T13:00:00Z,37.791,,43.733,,1024.381,0.9,1.1,0.256,0.808,0.256,0.808
2022-11-14T14:00:00Z,31.666,,48.1,,1024.479,0.7,0.9,0.049,0.438,0.049,0.438
2022-11-14T15:00:00Z,28.4,,50.867,,1025.059,0.7,0.9,0.025,0.453,0.025,0.453
2022-11-14T16:00:00Z,26.733,,52.233,,1024.832,0.9,1.1,0.128,0.639,0.128,0.639
2022-11-14T17:00:00Z,26.366,,51.233,,1024.642,0.8,1.1,0.136,0.605,0.136,0.605
2022-11-14T18:00:00Z,27.3,,49.167,,1024.708,1,1.2,0.282,0.749,0.282,0.749
2022-11-14T19:00:00Z,27.066,,48.8,,1024.78,0.8,1,0.074,0.468,0.074,0.468
2022-11-14T20:00:00Z,28.1,,47.3,,1025.695,0.9,1.1,0.143,0.572,0.143,0.572
2022-11-14T21:00:00Z,31.066,,45,,1026.282,1.3,1.5,0.628,1.355,0.628,1.355
2022-11-14T22:00:00Z,34.466,,43.2,,1027.111,1.6,1.7,0.843,1.425,0.843,1.425
2022-11-14T23:00:00Z,37.5,,42.034,,1028.003,1.9,2,1.865,2.079,1.865,2.079
2022-11-15T00:00:00Z,40.166,,40.733,,1028.454,2.4,2.6,2.857,3.05,2.857,3.05
2022-11-15T01:00:00Z,42.2,,39.834,,1029.311,2.3,2.5,2.665,3.027,2.665,3.027
2022-11-15T02:00:00Z,44.567,,38.567,,1029.819,2.4,2.5,2.839,3.123,2.839,3.123
2022-11-15T03:00:00Z,46.166,,37.633,,1029.78,2.4,2.4,2.696,2.727,2.696,2.727
2022-11-15T04:00:00Z,51.066,,36.2,,1030.155,3.3,3.3,4.783,4.855,4.783,4.855
2022-11-15T05:00:00Z,55,,34.834,,1030.441,3.7,3.6,5.219,5.574,5.219,5.574
2022-11-15T06:00:00Z,57.2,,33.966,,1030.588,4.4,4.4,6.71,7.329,6.71,7.329
2022-11-15T07:00:00Z,58.633,,33.033,,1030.827,4.1,4.3,6.271,7.043,6.271,7.043
2022-11-15T08:00:00Z,59.966,,32.566,,1030.925,3.9,3.8,5.786,6.066,5.786,6.066
2022-11-15T09:00:00Z,60.967,,31.966,,1031.619,4.4,4.4,6.684,7.786,6.684,7.786
2022-11-15T10:00:00Z,62.067,,31.9,,1032.249,7.3,7,13.584,14.159,13.584,14.159
2022-11-15T11:00:00Z,64.067,,31.566,,1032.501,7.5,7.2,14.053,13.944,14.053,13.944
2022-11-15T12:00:00Z,63.416,,32.966,,1032.657,7.2,7.3,13.556,14.136,13.556,14.136
2022-11-15T13:00:00Z,50.475,,42.317,,1032.854,6.8,6.9,11.5,11.982,11.5,11.982
2022-11-15T14:00:00Z,37.067,,48.334,,1032.434,4.6,4.9,6.691,7.127,6.691,7.127
2022-11-15T15:00:00Z,32.733,,51.034,,1032.418,3.4,3.7,4.253,5.119,4.253,5.119
2022-11-15T16:00:00Z,31.267,,50.3,,1031.356,2.5,2.9,2.417,3.532,2.417,3.532
2022-11-15T17:00:00Z,30.3,,50.233,,1029.978,2.1,2.4,1.754,2.72,1.754,2.72
2022-11-15T18:00:00Z,30.941,,48.55,,1029.348,2,2.2,1.465,2.385,1.465,2.385
2022-11-15T19:00:00Z,32.703,,47.267,,1028.85,2.1,2.4,1.818,2.76,1.818,2.76
2022-11-15T20:00:00Z,34.767,,45.733,,1028.575,2.4,2.6,2.272,2.945,2.272,2.945
2022-11-15T21:00:00Z,37.067,,44.666,,1027.962,3.1,3.3,3.795,4.33,3.795,4.33
2022-11-15T22:00:00Z,38.4,,44.133,,1027.056,3.5,3.6,4.406,4.865,4.406,4.865
2022-11-15T23:00:00Z,39.067,,44.9,,1027.143,2.8,2.9,3.03,3.583,3.03,3.583
2022-11-16T00:00:00Z,46.934,,42.767,,1027.335,3.2,3.4,4.107,4.394,4.107,4.394
2022-11-16T01:00:00Z,66.633,,38.733,,1028.262,4.4,4.4,6.546,6.762,6.546,6.762
2022-11-16T02:00:00Z,73.833,,36.6,,1027.262,5.8,5.8,9.255,10.101,9.255,10.101
2022-11-16T03:00:00Z,75.3,,36.9,,1026.012,5.8,6,9.285,10.403,9.285,10.403
2022-11-16T04:00:00Z,76.034,,36.967,,1024.532,6.6,6.7,10.674,11.834,10.674,11.834
2022-11-16T05:00:00Z,75.8,,36.933,,1022.77,6.7,6.8,11.018,12.188,11.018,12.188
2022-11-16T06:00:00Z,76.533,,36.966,,1021.385,6.8,6.8,11.239,12.096,11.239,12.096
2022-11-16T07:00:00Z,77,,37.534,,1019.261,6.3,6.5,10.082,11.407,10.082,11.407
2022-11-16T08:00:00Z,76.966,,38,,1017.332,5.1,5.4,7.804,8.908,7.804,8.908
2022-11-16T09:00:00Z,77.1,,37.966,,1015.414,4.3,4.5,6.348,7.072,6.348,7.072
2022-11-16T10:00:00Z,78.267,,38.166,,1014.193,3.1,3.3,4.034,4.457,4.034,4.457
2022-11-16T11:00:00Z,78.7,,38.933,,1012.575,1.7,1.9,1.351,1.896,1.351,1.896
2022-11-16T12:00:00Z,78.933,,39.833,,1011.141,1.6,1.8,1.288,1.672,1.288,1.673
2022-11-16T13:00:00Z,78.667,,40.466,,1009.913,1.2,1.3,0.603,0.927,0.603,0.927
2022-11-16T14:00:00Z,77.534,,42.6,,1009.254,0.8,1,0.21,0.591,0.21,0.591
2022-11-16T15:00:00Z,75.9,,44.9,,1009.224,0.5,0.8,0.036,0.349,0.036,0.349
2022-11-16T16:00:00Z,72.2,,48.3,,1008.552,0.5,0.6,0.021,0.34,0.021,0.34
2022-11-16T17:00:00Z,64,,51.367,,1007.89,0.4,0.6,0.011,0.194,0.011,0.194
2022-11-16T18:00:00Z,59.967,,51.867,,1008.139,0.3,0.6,0.015,0.255,0.015,0.255
2022-11-16T19:00:00Z,56.9,,50.983,,1008.45,0.6,0.8,0.037,0.404,0.037,0.404
2022-11-16T20:00:00Z,57.289,,48.255,,1009.214,1.4,1.5,0.748,1.328,0.748,1.328
2022-11-16T21:00:00Z,57.584,,47.5,,1010.02,2,2.3,1.724,2.345,1.724,2.352
2022-11-16T22:00:00Z,57.933,,46.325,,1010.485,2.5,2.8,2.62,3.404,2.62,3.404
2022-11-16T23:00:00Z,58.666,,46.933,,1010.825,4,4.3,5.385,5.723,5.385,5.723
2022-11-17T00:00:00Z,61.667,,45.534,,1010.549,4.7,4.8,6.712,6.803,6.712,6.803
2022-11-17T01:00:00Z,64.1,,44.133,,1010.68,6.5,6.3,10.21,9.936,10.21,9.936
2022-11-17T02:00:00Z,68.066,,42.233,,1010.803,10.2,9.7,16.927,17.134,17.043,17.206
2022-11-17T03:00:00Z,69.633,,41.7,,1010.73,9,8.9,15.379,15.567,15.379,15.567
2022-11-17T04:00:00Z,69.4,,41.367,,1010.696,8.4,8.2,14.348,14.165,14.348,14.165
2022-11-17T05:00:00Z,66.267,,40.966,,1010.279,6.8,6.7,10.935,11.039,10.935,11.039
2022-11-17T06:00:00Z,63.3,,41.5,,1010.003,6.7,6.5,10.682,10.808,10.682,10.808
2022-11-17T07:00:00Z,61.733,,41.167,,1010.163,6.9,6.6,11.151,10.986,11.151,10.986
2022-11-17T08:00:00Z,60.966,,40.934,,1009.88,7.3,6.9,11.664,11.552,11.664,11.552
2022-11-17T09:00:00Z,63.433,,39.367,,1009.652,8.5,8.1,13.904,13.991,13.904,13.991
2022-11-17T10:00:00Z,67,,37.266,,1009.472,10,9.3,17.111,17.3,17.111,17.3
2022-11-17T11:00:00Z,65.933,,38.3,,1009.647,11,10.2,18.48,19.049,18.48,19.049
2022-11-17T12:00:00Z,61.617,,40.525,,1010.157,10.5,9.9,17.532,17.878,17.532,17.878
2022-11-17T13:00:00Z,55.267,,44.3,,1009.968,10.6,10.2,17.224,17.425,17.224,17.425
2022-11-17T14:00:00Z,45.667,,50.166,,1009.847,9.2,9.3,14.553,14.994,14.553,14.994
2022-11-17T15:00:00Z,36.534,,55.166,,1009.742,6.3,6.6,9.272,9.299,9.272,9.299
2022-11-17T16:00:00Z,33.584,,55.867,,1009.412,4.6,5,6.28,6.667,6.28,6.667
2022-11-17T17:00:00Z,35.034,,52.334,,1009.523,4,4.4,5.186,5.941,5.186,5.941
2022-11-17T18:00:00Z,35.3,,50.617,,1009.541,3.3,3.7,3.921,4.766,3.921,4.766
2022-11-17T19:00:00Z,33.967,,49.7,,1009.835,2.5,2.8,2.38,3.12,2.38,3.12
2022-11-17T20:00:00Z,33.389,,49.067,,1010.626,2.2,2.6,1.923,2.827,1.923,2.827
2022-11-17T21:00:00Z,35.666,,47.667,,1011.699,2.5,2.8,2.505,3.356,2.505,3.356
2022-11-17T22:00:00Z,42.367,,45.4,,1012.876,2.2,2.3,1.891,2.446,1.891,2.446
2022-11-17T23:00:00Z,46.534,,43.933,,1013.878,1.5,1.6,0.701,1.397,0.701,1.397
2022-11-18T00:00:00Z,49.2,,42.133,,1014.481,2,2.1,1.762,2.221,1.762,2.221
2022-11-18T01:00:00Z,49.333,,40.7,,1014.667,2.1,2.1,2.248,2.234,2.248,2.234
2022-11-18T02:00:00Z,46.733,,40.2,,1014.834,2.6,2.7,3.183,3.354,3.183,3.354
2022-11-18T03:00:00Z,44.2,,40.733,,1015.136,2.2,2.2,2.337,2.357,2.337,2.357
2022-11-18T04:00:00Z,42.9,,41,,1015.751,2.5,2.6,3.024,3.015,3.024,3.015
2022-11-18T05:00:00Z,43.533,,39.666,,1016.072,2.9,3,3.788,3.716,3.788,3.716
2022-11-18T06:00:00Z,46.133,,38.8,,1016.178,2.8,3,3.686,3.798,3.686,3.798
2022-11-18T07:00:00Z,47.3,,38.966,,1016.387,2.5,2.6,2.998,3.123,2.998,3.123
2022-11-18T08:00:00Z,50.2,,37.3,,1016.35,2.3,2.4,2.643,2.649,2.643,2.649
2022-11-18T09:00:00Z,50.9,,36.966,,1016.788,2.1,2.3,2.359,2.34,2.359,2.34
2022-11-18T10:00:00Z,52.8,,36.517,,1017.053,2.5,2.7,3.112,3.279,3.112,3.279
2022-11-18T11:00:00Z,56.034,,35.7,,1017.194,3.5,3.6,4.976,5.13,4.976,5.13
2022-11-18T12:00:00Z,55.966,,36.2,,1017.683,5.4,5.4,8.579,8.841,8.579,8.841
2022-11-18T13:00:00Z,46.834,,42.5,,1017.612,8,7.8,13.111,13.459,13.111,13.459
2022-11-18T14:00:00Z,36.2,,49.233,,1017.335,8,8.1,12.707,13.157,12.707,13.157
2022-11-18T15:00:00Z,31.05,,52.025,,1017.057,7,7.1,10.591,10.961,10.591,10.961
