time_stamp,humidity_a,humidity_b,temperature_a,temperature_b,pressure,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1_a,pm2.5_cf_1_b
2022-12-17T03:00:00Z,70.066,,41.666,,998.986,0.7,0.7,0.404,0.394,0.404,0.394
2022-12-17T04:00:00Z,70.567,,41,,998.548,0.6,0.6,0.248,0.238,0.248,0.238
2022-12-17T05:00:00Z,70.933,,41.133,,998.514,0.5,0.5,0.085,0.09,0.085,0.09
2022-12-17T06:00:00Z,71.066,,41.067,,998.786,0.5,0.6,0.136,0.191,0.136,0.191
2022-12-17T07:00:00Z,70.067,,41.6,,999.044,0.3,0.3,0.021,0.002,0.021,0.002
2022-12-17T08:00:00Z,69.066,,42,,998.557,0.1,0.1,0.007,0.003,0.007,0.003
2022-12-17T09:00:00Z,68.267,,42.566,,998.608,0.2,0.2,0.004,0.014,0.004,0.014
2022-12-17T10:00:00Z,66.2,,42.867,,999.37,0.2,0.2,0.022,0.021,0.022,0.021
2022-12-17T11:00:00Z,63.7,,42.267,,1000.169,0.2,0.2,0.05,0.036,0.05,0.036
2022-12-17T12:00:00Z,62.2,,42.067,,1000.811,0.5,0.5,0.198,0.192,0.198,0.192
2022-12-17T13:00:00Z,60.733,,42.6,,1001.553,2.8,2.9,4.001,4.077,4.001,4.077
2022-12-17T14:00:00Z,57.267,,44.233,,1002.208,3.8,3.8,5.825,5.813,5.825,5.813
2022-12-17T15:00:00Z,54.033,,45.067,,1002.477,3.8,3.8,5.668,5.822,5.668,5.822
2022-12-17T16:00:00Z,51.367,,45.4,,1002.225,3.7,3.7,5.579,5.52,5.579,5.52
2022-12-17T17:00:00Z,48.4,,46,,1002.224,3.7,3.8,5.633,5.794,5.633,5.794
2022-12-17T18:00:00Z,44.433,,48.2,,1002.649,3.5,3.5,5.1,4.902,5.1,4.902
2022-12-17T19:00:00Z,34.767,,54.767,,1002.75,2.7,2.8,3.716,3.759,3.716,3.759
2022-12-17T20:00:00Z,38.4,,48.966,,1003.458,2.9,3,4.173,4.237,4.173,4.237
2022-12-17T21:00:00Z,44.9,,45.266,,1004.224,3.5,3.7,5.337,5.562,5.337,5.562
2022-12-17T22:00:00Z,48.267,,43.233,,1004.887,4.5,4.8,7.291,7.476,7.291,7.476
2022-12-17T23:00:00Z,46.6,,44,,1005.55,4.6,4.7,7.287,7.512,7.287,7.512
2022-12-18T00:00:00Z,46.067,,43.966,,1006.038,4.4,4.5,6.916,7.087,6.916,7.087
2022-12-18T01:00:00Z,48.433,,42.334,,1006.683,5.2,5.4,8.548,8.622,8.548,8.622
2022-12-18T02:00:00Z,53.167,,40.3,,1006.969,5.8,6.1,9.47,9.867,9.47,9.867
2022-12-18T03:00:00Z,56.2,,38.3,,1007.06,7.3,7.5,12.092,12.959,12.092,12.959
2022-12-18T04:00:00Z,57.834,,37.1,,1007.071,7.9,8,13.593,14.232,13.593,14.232
2022-12-18T05:00:00Z,55.3,,38.433,,1007.062,6.3,6.7,10.487,11.03,10.487,11.03
2022-12-18T06:00:00Z,53.534,,39.5,,1007.55,6.2,6.3,10.189,10.535,10.203,10.535
2022-12-18T07:00:00Z,53.1,,39.834,,1007.976,5,5.1,7.9,8.193,7.9,8.193
2022-12-18T08:00:00Z,56,,39.567,,1007.987,5.4,5.8,8.82,9.2,8.82,9.2
2022-12-18T09:00:00Z,57.6,,39.2,,1008.108,6,6.2,9.628,10.184,9.628,10.184
2022-12-18T10:00:00Z,57.2,,38.767,,1008.129,6.3,6.6,10.314,10.585,10.314,10.585
2022-12-18T11:00:00Z,59.933,,36.7,,1008.305,6.5,6.8,10.809,11.579,10.809,11.579
2022-12-18T12:00:00Z,61.166,,36,,1008.603,7.1,7.2,11.795,12.888,11.795,12.888
2022-12-18T13:00:00Z,57.433,,37.966,,1009.046,6.2,6.4,10.172,10.536,10.172,10.536
2022-12-18T14:00:00Z,51.367,,40.267,,1009.583,6,6.1,9.665,10.008,9.665,10.008
2022-12-18T15:00:00Z,46.367,,41.8,,1009.547,5.1,5.3,8.146,8.413,8.146,8.413
2022-12-18T16:00:00Z,42.4,,43.633,,1009.022,4.5,4.6,7.061,7.21,7.079,7.223
2022-12-18T17:00:00Z,38.6,,44.633,,1008.649,3.5,3.7,5.334,5.394,5.334,5.394
2022-12-18T18:00:00Z,36.133,,45.367,,1008.715,3.1,3.1,4.48,4.574,4.48,4.574
2022-12-18T19:00:00Z,33.467,,47.367,,1009.211,2.4,2.6,3.269,3.487,3.269,3.487
2022-12-18T20:00:00Z,35.3,,45.333,,1010.188,2.6,2.6,3.678,3.818,3.678,3.818
2022-12-18T21:00:00Z,39.1,,41.934,,1011.244,3,3.3,4.56,4.785,4.56,4.785
2022-12-18T22:00:00Z,41.466,,40.267,,1012.019,3.3,3.5,5.101,5.341,5.101,5.341
2022-12-18T23:00:00Z,43.1,,39.233,,1012.684,3.5,3.8,5.456,5.648,5.456,5.648
2022-12-19T00:00:00Z,43.966,,38.334,,1013.19,3.5,3.7,5.318,5.612,5.318,5.612
2022-12-19T01:00:00Z,44.733,,38,,1013.383,3.7,3.8,5.817,5.883,5.817,5.883
2022-12-19T02:00:00Z,47.2,,37.034,,1013.666,4.8,5,7.643,8.133,7.643,8.133
2022-12-19T03:00:00Z,52.5,,34.9,,1014.106,5.2,5.3,8.588,8.698,8.588,8.698
2022-12-19T04:00:00Z,53.3,,33.966,,1014.317,5.9,6.1,10.204,10.762,10.204,10.762
2022-12-19T05:00:00Z,54.933,,33.767,,1014.674,7,7.2,12.443,13.164,12.443,13.164
2022-12-19T06:00:00Z,56.466,,33,,1015.16,6.1,6.3,10.752,11.3,10.752,11.3
2022-12-19T07:00:00Z,57.867,,32.334,,1015.724,6.2,6.4,11.133,11.645,11.133,11.645
2022-12-19T08:00:00Z,58.4,,32.466,,1016.163,4.8,5.1,8.043,8.918,8.043,8.918
2022-12-19T09:00:00Z,58.067,,33,,1016.593,4,4.3,6.284,7.031,6.284,7.031
2022-12-19T10:00:00Z,57.767,,32.9,,1016.969,3.9,4.2,6.213,6.784,6.213,6.784
2022-12-19T11:00:00Z,58.7,,32.067,,1017.217,4.7,4.9,8.038,8.727,8.038,8.727
2022-12-19T12:00:00Z,58.9,,32.367,,1017.447,5.7,5.8,10.075,10.802,10.078,10.803
2022-12-19T13:00:00Z,57.767,,34.567,,1018.071,6.4,6.6,11.113,11.835,11.113,11.835
2022-12-19T14:00:00Z,48.633,,39.166,,1018.635,3.5,3.6,5.485,5.452,5.485,5.452
2022-12-19T15:00:00Z,43.533,,41.567,,1018.704,3.1,3.3,4.665,4.809,4.665,4.809
2022-12-19T16:00:00Z,41.266,,42.367,,1018.49,2.7,2.8,3.881,4.011,3.881,4.011
2022-12-19T17:00:00Z,39.433,,43.4,,1018.248,2.6,2.7,3.885,3.885,3.885,3.885
2022-12-19T18:00:00Z,36.834,,44.833,,1018.413,2.3,2.3,3.201,3.197,3.201,3.197
2022-12-19T19:00:00Z,35.1,,45.8,,1018.89,2.1,2.2,2.846,2.906,2.846,2.906
2022-12-19T20:00:00Z,37.867,,42.5,,1019.491,2,2,2.803,2.683,2.803,2.683
2022-12-19T21:00:00Z,38.733,,42.3,,1019.828,2.1,2.2,2.943,2.925,2.943,2.925
2022-12-19T22:00:00Z,39.1,,41.5,,1020.147,1.7,1.8,2.284,2.356,2.284,2.356
2022-12-19T23:00:00Z,40.5,,40.733,,1020.255,1.8,1.8,2.311,2.285,2.311,2.285
2022-12-20T00:00:00Z,41.933,,40.3,,1020.481,1.9,2,2.63,2.674,2.63,2.674
2022-12-20T01:00:00Z,44.6,,38.633,,1020.877,1.7,1.8,2.354,2.294,2.354,2.294
2022-12-20T02:00:00Z,45.433,,38.034,,1021.478,1.6,1.6,1.961,1.948,1.961,1.948
2022-12-20T03:00:00Z,46.675,,37.067,,1022.163,1.9,1.8,2.483,2.393,2.49,2.393
2022-12-20T04:00:00Z,48.133,,36.9,,1022.799,1.6,1.7,2.026,2.08,2.026,2.08
2022-12-20T05:00:00Z,50.466,,35.933,,1022.913,1.9,2,2.595,2.676,2.595,2.737
2022-12-20T06:00:00Z,51.9,,35.3,,1023.264,2.2,2.3,3.203,3.194,3.203,3.194
2022-12-20T07:00:00Z,52,,35.067,,1023.497,2.3,2.3,3.191,3.218,3.191,3.218
2022-12-20T08:00:00Z,50.967,,36.166,,1023.423,2.2,2.3,3.115,3.123,3.115,3.123
2022-12-20T09:00:00Z,48.267,,36.933,,1023.677,2.3,2.4,3.135,3.256,3.135,3.256
2022-12-20T10:00:00Z,48.9,,35.567,,1024.566,2.4,2.5,3.393,3.368,3.393,3.368
2022-12-20T11:00:00Z,48.9,,35,,1025.551,2.3,2.4,3.223,3.271,3.223,3.271
2022-12-20T12:00:00Z,48.567,,34.9,,1026.283,2.3,2.5,3.332,3.393,3.332,3.393
2022-12-20T13:00:00Z,46.534,,35.8,,1026.771,2,2,2.634,2.636,2.634,2.636
2022-12-20T14:00:00Z,43.9,,37.466,,1027.182,1.7,1.8,2.23,2.293,2.23,2.293
2022-12-20T15:00:00Z,42.4,,38.667,,1027.143,1.6,1.8,2.047,2.276,2.047,2.276
2022-12-20T16:00:00Z,39.6,,40.867,,1026.273,1.6,1.7,1.978,2.066,1.978,2.066
2022-12-20T17:00:00Z,37.75,,42.534,,1025.584,1.6,1.6,1.817,1.844,1.817,1.844
2022-12-20T18:00:00Z,35.6,,45.6,,1025.365,1.7,1.8,1.937,2.182,1.937,2.182
2022-12-20T19:00:00Z,30.066,,51.567,,1025.519,1.9,2,2.108,2.306,2.108,2.306
2022-12-20T20:00:00Z,34.1,,44.867,,1026.074,1.9,1.9,2.402,2.458,2.402,2.458
2022-12-20T21:00:00Z,40.766,,39.445,,1026.856,2.2,2.3,3.124,3.083,3.124,3.083
2022-12-20T22:00:00Z,43.966,,37.267,,1027.487,2.5,2.6,3.527,3.601,3.527,3.601
2022-12-20T23:00:00Z,45.7,,36,,1028.097,2.8,2.9,4.056,4.262,4.056,4.262
2022-12-21T00:00:00Z,47.567,,35.133,,1028.295,3,3.2,4.469,4.625,4.469,4.625
2022-12-21T01:00:00Z,48.6,,34.3,,1028.179,3.4,3.5,5.043,5.178,5.043,5.178
2022-12-21T02:00:00Z,50.067,,33.767,,1028.456,3.5,3.7,5.353,5.588,5.353,5.588
2022-12-21T03:00:00Z,51.067,,33,,1028.83,3.7,3.9,5.736,6.021,5.736,6.021
2022-12-21T04:00:00Z,52.567,,32.367,,1029.059,3.8,3.9,6.055,6.136,6.055,6.136
2022-12-21T05:00:00Z,54.633,,30.966,,1029.016,3.8,4.1,5.936,6.446,5.936,6.446
2022-12-21T06:00:00Z,55,,31,,1029.053,4.1,4.3,6.466,7.47,6.466,7.47
2022-12-21T07:00:00Z,56.567,,30,,1029.595,4.2,4.3,6.914,7.723,6.914,7.723
2022-12-21T08:00:00Z,57.433,,29,,1029.698,4.1,4.4,7.126,7.705,7.126,7.705
2022-12-21T09:00:00Z,58.633,,28.8,,1029.697,4.4,4.7,7.676,8.408,7.676,8.408
2022-12-21T10:00:00Z,59.566,,28,,1030.156,4.6,4.9,8.352,8.866,8.352,8.866
2022-12-21T11:00:00Z,59.834,,27.733,,1030.457,5.3,5.5,9.847,10.262,9.847,10.262
2022-12-21T12:00:00Z,60.591,,27.633,,1030.74,5.6,5.7,10.294,10.735,10.294,10.735
2022-12-21T13:00:00Z,59.233,,29.125,,1031.109,6.8,6.9,12.576,13.41,12.576,13.412
2022-12-21T14:00:00Z,54.761,,31.611,,1031.434,5.1,5.3,8.881,9.247,8.881,9.247
2022-12-21T15:00:00Z,51.25,,34.1,,1031.403,5.2,5.2,8.661,8.846,8.661,8.846
2022-12-21T16:00:00Z,47.566,,37.5,,1030.604,5.2,5.2,8.555,8.375,8.555,8.375
2022-12-21T17:00:00Z,42.367,,40.541,,1030.004,4.1,4.1,6.348,6.279,6.348,6.279
2022-12-21T18:00:00Z,37.85,,45.317,,1029.615,4.1,4.3,6.414,6.63,6.414,6.63
2022-12-21T19:00:00Z,28.667,,55.2,,1029.409,5,5.2,7.798,8.15,7.798,8.15
2022-12-21T20:00:00Z,31.3,,49.5,,1029.608,5.7,5.9,9.259,9.462,9.259,9.462
2022-12-21T21:00:00Z,37.7,,42.833,,1029.807,6.2,6.4,10.25,10.529,10.25,10.529
2022-12-21T22:00:00Z,43.633,,38.334,,1030.211,6.5,6.3,11.059,10.441,11.059,10.441
2022-12-21T23:00:00Z,48.1,,36.133,,1030.349,6.5,6.5,10.962,11.406,10.962,11.406
2022-12-22T00:00:00Z,51.533,,34.8,,1030.552,7.7,7.7,13.697,14.023,13.731,14.072
2022-12-22T01:00:00Z,52.966,,34,,1030.633,10.1,10.1,18.491,19.334,18.491,19.334
2022-12-22T02:00:00Z,53.933,,34,,1030.665,11.5,11.4,21.238,22.284,21.238,22.284
2022-12-22T03:00:00Z,54.7,,34,,1031.044,12,11.5,22.396,22.633,22.398,22.636
2022-12-22T04:00:00Z,55.834,,34,,1031.218,14.1,13.9,26.508,27.468,26.524,27.532
2022-12-22T05:00:00Z,57.4,,33.3,,1031.227,14.6,14,27.622,27.95,27.642,27.992
2022-12-22T06:00:00Z,59.233,,32,,1031.211,13.9,13.5,26.918,27.408,26.928,27.422
2022-12-22T07:00:00Z,60,,31.066,,1031.684,16.4,16,31.576,32.47,31.902,32.883
2022-12-22T08:00:00Z,60.567,,31.166,,1031.309,17,16.5,32.294,33,32.913,33.654
2022-12-22T09:00:00Z,60,,31,,1031.061,13.8,13.6,26.606,27.886,26.63,27.927
2022-12-22T10:00:00Z,60,,31.367,,1030.924,15.2,15.2,29.392,30.876,29.461,31.024
2022-12-22T11:00:00Z,59.966,,31.233,,1030.961,15.9,15.7,30.795,31.934,31.018,32.252
2022-12-22T12:00:00Z,60,,31.3,,1031.216,16.1,16.2,31.254,32.671,31.447,33.103
2022-12-22T13:00:00Z,59.566,,32.367,,1030.955,15.5,15.4,29.938,31.308,30.021,31.521
2022-12-22T14:00:00Z,56.734,,34.367,,1030.383,13.9,13.9,26.068,27.571,26.076,27.604
2022-12-22T15:00:00Z,53.4,,37.1,,1029.571,12.9,12.7,23.38,24.167,23.38,24.169
2022-12-22T16:00:00Z,48.934,,41.034,,1028.513,11.5,11.2,19.828,20.412,19.828,20.412
2022-12-22T17:00:00Z,47.334,,42.467,,1027.2,11.6,11.1,19.733,19.649,19.733,19.649
2022-12-22T18:00:00Z,47,,42.533,,1026.265,11.1,10.9,18.818,19.311,18.818,19.311
2022-12-22T19:00:00Z,46.167,,43,,1025.554,11.5,11.3,19.566,20.105,19.566,20.105
2022-12-22T20:00:00Z,50.2,,42.466,,1024.918,11.9,11.3,20.188,19.734,20.188,19.734
2022-12-22T21:00:00Z,53.6,,42,,1024.145,10.2,9.7,17.257,16.881,17.257,16.881
2022-12-22T22:00:00Z,61.5,,41,,1023.208,10.1,9.7,17.191,17.118,17.191,17.118
2022-12-22T23:00:00Z,67.334,,40.1,,1022.014,10.5,10,17.683,17.529,17.683,17.529
2022-12-23T00:00:00Z,70.033,,40.733,,1020.063,11.2,10.8,18.953,19.174,18.953,19.174
2022-12-23T01:00:00Z,71.334,,40.666,,1018.089,12.3,12,21.114,21.821,21.114,21.821
2022-12-23T02:00:00Z,72.633,,41.233,,1015.969,11.2,10.8,18.892,19.036,18.892,19.036
2022-12-23T03:00:00Z,72.733,,42.4,,1013.997,8.9,8.8,14.881,14.813,14.881,14.813
2022-12-23T04:00:00Z,74.2,,44.7,,1011.205,3.9,4,6.115,6.135,6.115,6.135
2022-12-23T05:00:00Z,72.7,,48.1,,1008.03,0.4,0.5,0.051,0.044,0.051,0.044
2022-12-23T06:00:00Z,72.567,,49.334,,1004.662,0.3,0.3,0.003,0,0.003,0
2022-12-23T07:00:00Z,73.567,,50.633,,1002.084,0.2,0.2,0.005,0.009,0.005,0.009
2022-12-23T08:00:00Z,75.767,,51.566,,998.778,0.5,0.5,0.333,0.264,0.333,0.264
2022-12-23T09:00:00Z,78.166,,58.6,,995.115,2.7,2.7,3.985,3.664,3.985,3.664
2022-12-23T10:00:00Z,75.334,,60,,991.322,2,2.1,2.816,2.591,2.816,2.591
2022-12-23T11:00:00Z,76.334,,59.4,,989.74,0.9,0.9,0.647,0.604,0.647,0.604
2022-12-23T12:00:00Z,75.133,,61.1,,988.969,1.9,1.9,2.588,2.409,2.588,2.409
2022-12-23T13:00:00Z,69.9,,59.8,,989.314,2.1,2.1,2.982,2.791,2.982,2.791
2022-12-23T14:00:00Z,67,,58.266,,988.364,2.6,2.7,3.915,3.687,3.915,3.687
2022-12-23T15:00:00Z,66.733,,56.267,,986.963,2.9,2.9,4.517,4.304,4.517,4.304
2022-12-23T16:00:00Z,73.166,,54.533,,984.109,2.3,2.3,3.097,2.991,3.097,2.991
2022-12-23T17:00:00Z,72.1,,53.233,,982.035,1.7,1.8,2.206,2.14,2.206,2.14
2022-12-23T18:00:00Z,64.334,,54.433,,980.015,2,2,2.679,2.542,2.679,2.542
2022-12-23T19:00:00Z,64.1,,54,,977.455,2.3,2.4,3.2,3.094,3.2,3.094
2022-12-23T20:00:00Z,66.267,,46.6,,979.506,0.6,0.6,0.402,0.44,0.402,0.44
2022-12-23T21:00:00Z,65.587,,42.745,,981.461,0.9,0.9,0.697,0.752,0.697,0.752
2022-12-23T22:00:00Z,54.7,,38.133,,983.288,3.3,3.2,5.401,4.931,5.401,4.931
2022-12-23T23:00:00Z,52.1,,31.867,,986.292,4.1,3.9,6.762,6.528,6.762,6.528
2022-12-24T00:00:00Z,46.828,,26.503,,989.016,2.9,2.9,4.683,4.728,4.683,4.728
2022-12-24T01:00:00Z,42.933,,21.833,,991.651,2.5,2.4,4.063,3.833,4.063,3.833
2022-12-24T02:00:00Z,42.1,,19.233,,993.817,2.4,2.4,3.815,3.986,3.815,3.986
2022-12-24T03:00:00Z,42.334,,17.4,,995.938,2.2,2,3.623,3.105,3.623,3.105
2022-12-24T04:00:00Z,40.567,,15.2,,997.395,1.9,1.8,2.88,2.703,2.88,2.703
2022-12-24T05:00:00Z,39.733,,13.633,,998.747,2,2,3.3,3.217,3.3,3.217
2022-12-24T06:00:00Z,39.666,,13,,1000.184,2.1,2.2,3.632,3.54,3.632,3.54
2022-12-24T07:00:00Z,39.267,,12.1,,1001.376,2.2,2.1,3.728,3.581,3.728,3.581
2022-12-24T08:00:00Z,39,,11.966,,1001.87,2.2,2.2,3.845,3.577,3.845,3.577
2022-12-24T09:00:00Z,38.567,,11.9,,1002.239,2.2,2.2,3.947,3.734,3.947,3.734
2022-12-24T10:00:00Z,38.133,,11.267,,1002.912,2.3,2.2,4.31,4.037,4.31,4.037
2022-12-24T11:00:00Z,38.133,,10.834,,1003.612,2.3,2.2,4.069,4.07,4.069,4.07
2022-12-24T12:00:00Z,38.067,,11.334,,1004.559,2.5,2.6,4.893,4.938,4.893,4.938
2022-12-24T13:00:00Z,38,,11.867,,1005.216,2.5,2.6,4.989,4.806,4.989,4.806
2022-12-24T14:00:00Z,37.067,,13.3,,1005.613,2.7,2.7,5.244,4.921,5.244,4.921
2022-12-24T15:00:00Z,35.834,,14.833,,1005.5,3,2.9,5.749,5.489,5.749,5.489
2022-12-24T16:00:00Z,34.633,,16.4,,1005.245,3.1,3.1,6.021,5.747,6.021,5.747
2022-12-24T17:00:00Z,33.6,,18.333,,1004.856,3.2,3.2,6.004,5.989,6.004,5.989
2022-12-24T18:00:00Z,32.067,,21.034,,1004.701,3.3,3.3,6.302,6.109,6.302,6.109
2022-12-24T19:00:00Z,30.733,,22.4,,1004.782,3.4,3.4,6.25,6.097,6.25,6.097
2022-12-24T20:00:00Z,31.733,,20.534,,1005.584,3.4,3.5,6.411,6.6,6.411,6.6
2022-12-24T21:00:00Z,34.334,,18.066,,1006.081,3.6,3.6,6.92,7.044,6.92,7.044
2022-12-24T22:00:00Z,35.666,,17.334,,1006.648,3.6,3.7,7.277,7.403,7.277,7.403
2022-12-24T23:00:00Z,36.733,,17.2,,1007.524,4.1,4.1,8.477,8.773,8.477,8.773
2022-12-25T00:00:00Z,37.067,,17.034,,1007.655,4,4.3,8.445,8.66,8.445,8.66
2022-12-25T01:00:00Z,37.034,,17.034,,1007.852,4.1,4.1,8.567,8.325,8.567,8.325
2022-12-25T02:00:00Z,37,,16.9,,1008.126,3.8,3.7,7.845,7.672,7.845,7.672
2022-12-25T03:00:00Z,37.233,,16.7,,1008.106,3.5,3.4,7.237,6.787,7.237,6.787
2022-12-25T04:00:00Z,38,,16.566,,1008.362,3.3,3.4,6.636,6.5,6.636,6.5
2022-12-25T05:00:00Z,38.5,,16.3,,1008.07,3.3,3.3,6.772,6.507,6.772,6.507
2022-12-25T06:00:00Z,39,,16.633,,1008.076,3.2,3.2,6.267,6.23,6.267,6.23
2022-12-25T07:00:00Z,39.633,,16.934,,1008.521,3.1,3.1,6.152,5.662,6.152,5.662
2022-12-25T08:00:00Z,40,,17,,1008.533,3.3,3.5,6.642,6.642,6.642,6.642
2022-12-25T09:00:00Z,41.034,,17,,1008.365,3.6,3.7,7.086,7.3,7.086,7.3
2022-12-25T10:00:00Z,42.5,,17,,1008.611,3.8,3.8,7.486,7.709,7.486,7.709
2022-12-25T11:00:00Z,43,,17.367,,1009.009,4,4.2,7.989,8.506,7.989,8.506
2022-12-25T12:00:00Z,43,,18.3,,1009.375,4.4,4.7,8.94,9.495,8.94,9.495
2022-12-25T13:00:00Z,42.966,,19.534,,1009.865,4.8,4.8,9.917,9.973,9.917,9.973
2022-12-25T14:00:00Z,41.834,,21.666,,1010.366,5.4,5.4,11.04,11.047,11.04,11.047
2022-12-25T15:00:00Z,40.3,,23.9,,1009.962,5.5,5.5,10.843,10.857,10.843,10.857
2022-12-25T16:00:00Z,38.567,,25.7,,1009.171,5.2,5.2,9.866,10.184,9.866,10.184
2022-12-25T17:00:00Z,35.767,,29.2,,1008.64,5,5,9.236,9.204,9.236,9.204
2022-12-25T18:00:00Z,32.434,,32.367,,1008.503,3.8,3.9,6.493,6.686,6.493,6.686
2022-12-25T19:00:00Z,28.2,,36.7,,1008.776,3.3,3.3,5.16,4.988,5.16,4.988
2022-12-25T20:00:00Z,30,,32.5,,1009.476,3.4,3.4,5.45,5.638,5.479,5.672
2022-12-25T21:00:00Z,33.233,,30.233,,1009.95,5.4,5.7,9.96,10.8,9.96,10.8
2022-12-25T22:00:00Z,35.233,,30,,1010.356,6.8,7.1,12.727,13.648,12.727,13.648
2022-12-25T23:00:00Z,38.4,,29.367,,1011.276,8,8.6,15.972,17.348,15.972,17.348
2022-12-26T00:00:00Z,40.466,,28,,1011.984,11,11.3,22.298,23.674,22.298,23.674
2022-12-26T01:00:00Z,40.091,,27.916,,1012.527,12.9,13.5,26.345,28.366,26.346,28.393
2022-12-26T02:00:00Z,40.041,,26.959,,1012.933,8.7,9,17.392,18.7,17.392,18.7
2022-12-26T03:00:00Z,40.642,,26.358,,1013.611,5.9,6,11.445,11.819,11.445,11.819
2022-12-26T04:00:00Z,41.4,,25.858,,1014.007,4.7,5,9.023,9.495,9.023,9.495
2022-12-26T05:00:00Z,42.578,,25.041,,1014.23,3.6,3.8,6.79,6.981,6.79,6.981
2022-12-26T06:00:00Z,42.697,,24.925,,1014.875,3.4,3.6,6.322,6.466,6.322,6.466
2022-12-26T07:00:00Z,42.93,,24.284,,1015.781,3.7,3.8,6.7,6.955,6.7,6.955
2022-12-26T08:00:00Z,43.534,,23.9,,1016.189,3.4,3.7,6.318,6.66,6.318,6.66
2022-12-26T09:00:00Z,43.9,,23.867,,1016.826,3.3,3.6,5.925,6.521,5.925,6.521
2022-12-26T10:00:00Z,45.567,,23.133,,1018.07,3.5,3.8,6.51,7.045,6.51,7.045
2022-12-26T11:00:00Z,47.666,,21.934,,1019.137,3.7,4,6.879,7.449,6.879,7.449
2022-12-26T12:00:00Z,48.733,,21.834,,1020.278,4.4,4.6,8.318,9.088,8.318,9.088
